Row Labels	Day 5- 23C (Silo 9)	Day 5- 29C (Silo 8)	Day 8- 23C (Silo 9)	Day 8- 29C (Silo 8)
CGI_10012093	145638804	231499820	110561235	381306443
CGI_10020502	94550482	310131479	188850982	275164776
CGI_10011748	125897494	282336292	210139318	248204671
CGI_10004288	208283000	244105992	212282238	201161928
CGI_10000421	110192630	242614752	237966171	273547432
CGI_10027156	110192630	242614752	237966171	273547432
CGI_10000591	65302555	370263689	143882888	284274698
CGI_10011744	65116602	284385547	114510091	398555455
CGI_10010367	285847207	96467847	457312317	21737483
CGI_10017205	124877987	353676176	188258716	190796328
CGI_10007399	123017150	261534303	240347289	232111224
CGI_10010014	409060280	104426577	206789740	136219662
CGI_10016146	75618204	331814439	150918301	294933774
CGI_10000147		501610048	9996	348338952
CGI_10024287		501610048	9996	348338952
CGI_10022397	20546392	376450491	152814074	299633200
CGI_10019857	17020865	318520662	204693832	307856416
CGI_10024439	28652341	796650940	19091166	456887
CGI_10019235	396014361	109124160	189817536	149321096
CGI_10024975	48402951	327579470	182378464	284999969
CGI_10028666	123259790	303121380	193607859	222991916
CGI_10022383	9061846	380129768	121302277	332321619
CGI_10013847	95204318	385786737	126726271	234755010
CGI_10022832	22371672	471306926	144593215	203773119
CGI_10023895	224466583	246222664	207018219	163013111
CGI_10026246	224466583	246222664	207018219	163013111
CGI_10003051	150422979	252149922	196366118	240730750
CGI_10027762	103817277	254750016	99175792	381909792
CGI_10009583	286872319	203170278	313042072	36488526
CGI_10012473	76200047	477183438	62015565	221915463
CGI_10027418	85013556	338088017	181834405	231100398
CGI_10006952	126637489	283247731	159250600	265063808
CGI_10006539	16088902	261803069	219034448	335584111
CGI_10022030	16088902	261803069	219034448	335584111
CGI_10022557	52545538	264311227	197944884	316378593
CGI_10002798	53014111	329047681	176962182	270182224
CGI_10002289	5059195	273703124	147035210	402537527
CGI_10019712	48484595	300525924	162956156	316087131
CGI_10017418	97873142	303432970	168300459	258128622
CGI_10021865	44715235	463750436	72508157	246235772
CGI_10002698	217791623	200304916	228939126	179739248
CGI_10023300	192897708	194589535	310599464	127367360
CGI_10009103	160074116	216894482	243564748	204416672
CGI_10012084	9553035	484415736	40221415	289694586
CGI_10002812	258567039	130151080	238716352	195819566
CGI_10013707	143940063	238348403	208120226	230902318
CGI_10018421	96408341	265498748	207653526	249738396
CGI_10027383	80393286	172282493	10730703	555318165
CGI_10001936	51925716	336882430	148228249	281049058
CGI_10010784	96930150	339966488	134330157	245901895
CGI_10026892	115119794	275040936	181694610	243054310
CGI_10006322	155705418	253064962	197200887	202986718
CGI_10024442	84876503	381535069	110595431	226871032
CGI_10023726	161944269	203048703	343964827	93665736
CGI_10005310	330833416	153782215	56566730	260747859
CGI_10001170	96248064	303066669	139685043	262706058
CGI_10010244	752232817	22268426	16380061	10793594
CGI_10016883	282742972	136486964	272513954	108792862
CGI_10025330	51159056	347790130	139261536	260724984
CGI_10016397	71358127	368143797	123658258	234510159
CGI_10009121	54924854	230902158	236768627	274642208
CGI_10019373	39382662	287840833	97682516	370375425
CGI_10021978	47607682	342473522	76885329	326617821
CGI_10006375	451596379	129464069	180304560	31003135
CGI_10022984	299934799	197656250	136420249	157793286
CGI_10004246	305752442	213765235	75335537	195322642
CGI_10015208	680436380	59726520	12354223	35729923
CGI_10024033	61821929	284772950	179377769	260595444
CGI_10005902	120341746	227581164	151422212	285030784
CGI_10019931	67222788	223042475	103674754	388358717
CGI_10023395	113662053	253432177	153962559	260394476
CGI_10023566	103411204	208825171	195970462	271370646
CGI_10020496	629018878	86679942	615029	63049089
CGI_10020498	629018878	86679942	615029	63049089
CGI_10011428	675488937	91319175	390650	9980021
CGI_10027360	125254359	237190305	181477211	228699782
CGI_10010435	58948253	186944772	130774855	395789599
CGI_10003546	156829684	254071062	148008805	213542607
CGI_10015644	26389110	311503626	112336827	319709468
CGI_10013042	84729956	329694922	109223944	245831322
CGI_10022740	50939657	323821602	102526819	291983955
CGI_10003721	119878169	179031060	161566558	305261194
CGI_10025078	64937407	208280069	174282253	318037377
CGI_10003622	58144707	244631283	161866873	297786492
CGI_10023775	66234686	316763400	142109869	232226151
CGI_10012997	13846133	314415350	172053306	255939356
CGI_10009693	111702587	266942760	155017999	221936852
CGI_10012206	174198708	198005181	203967162	176506921
CGI_10018475	69110644	229652166	212393792	241132642
CGI_10007563	60477871	307687566	127784876	255328788
CGI_10016469	43367161	250845691	101428031	353684890
CGI_10021635	114059834	261746339	146333917	225591407
CGI_10005879	42053475	276882940	93146766	335416990
CGI_10004436	147542165	191370347	176528492	230668953
CGI_10009281	72648410	133463376	186816854	350407564
CGI_10023437	1681318	646515718	39188	94544952
CGI_10015970	82107600	225908367	140217441	293694456
CGI_10014090	91704213	188976054	197385327	260611381
CGI_10011782	166162824	272799549	172651658	127048146
CGI_10009320	41925	737452288	8536	140644
CGI_10008929	79616103	434681526	125790998	96618511
CGI_10011129	113928456	212011094	195219100	214779389
CGI_10009826	491310477	108228550	64923125	70102768
CGI_10015841	491310477	108228550	64923125	70102768
CGI_10023377	112796906	335958214	264655350	19494704
CGI_10009786	120926480	212651323	180455636	217099646
CGI_10014207	117636241	273241749	123030923	216572058
CGI_10027107	110810700	139953350	383533015	95884205
CGI_10004518	74892165	249857913	135169806	263903860
CGI_10001126	146069260	336223766	67714306	173171410
CGI_10016777	104639627	247446653	178910770	191304581
CGI_10025812	27545537	309232022	142235248	243180338
CGI_10001190	104814623	315865089	134973399	165998187
CGI_10024984	39532854	377165852	70889765	233636690
CGI_10014753	99995922	239845143	143318244	236307516
CGI_10025942	188489597	144995591	149209662	236626065
CGI_10014801	73001292	260447082	154873378	229358092
CGI_10020564	138903671	153668961	211724248	213027008
CGI_10022237	79634989	243066443	133463755	260219414
CGI_10013086	78638446	229032263	68312201	340145136
CGI_10027842	72827800	210870966	138109937	293437774
CGI_10021851	52554617	282723893	162616224	216314665
CGI_10013287	101509745	151351535	146139625	315044604
CGI_10000418	533308	372895983	86536986	253648213
CGI_10011007	144490764	249066326	119208007	197481978
CGI_10008268	100434093	212711020	179354235	217052156
CGI_10019917	100434093	212711020	179354235	217052156
CGI_10028140	187110976	120143968	165992543	236004926
CGI_10026252	176983519	165303886	90818743	275702572
CGI_10006290	67699462	201552835	112454043	326987334
CGI_10027681	130169667	182873573	186924829	207552080
CGI_10026602	160901769	218833360	201091020	125280391
CGI_10011431	198075155	199003248	140713864	168157238
CGI_10011089	70497775	227753879	151455988	255981610
CGI_10019443	144105262	116560613	172786994	271039423
CGI_10014723	87726594	244185652	174028330	198374122
CGI_10019480	69597721	206099023	145640353	281854706
CGI_10020318	131050738	220443341	117724221	232939598
CGI_10004733	7177432	267817671	64078040	362990625
CGI_10013933	103528643	244869662	127245791	225747568
CGI_10025006	12733501	247864561	127395319	311700671
CGI_10013631	44946094	162955275	276694334	213411796
CGI_10008977	28416556	337566505	69624336	261889351
CGI_10007210	209472382	143246929	114513251	226707241
CGI_10007140	115215408	149183422	221102870	207117063
CGI_10011211	58085756	227645810	101881008	304297521
CGI_10004681	58144824	265773923	160283724	207084490
CGI_10026143	44244203	226600893	98169439	320914071
CGI_10019252	114234758	199694971	126568225	249240357
CGI_10020792	27891842	406901344	57168695	196649009
CGI_10021955	76188192	210985265	133268139	267105437
CGI_10020648	16203474	296603002	21525848	352688090
CGI_10003556	1409254	209584317	256094331	219573081
CGI_10022145	1409254	209584317	256094331	219573081
CGI_10011975	24759511	221018439	224244826	216112157
CGI_10014270	220423156	278436421	152306286	34960065
CGI_10020769	20358943	295405185	84275688	286021658
CGI_10013200	23848763	183778963	107343775	366941474
CGI_10004914	87914442	188959287	150436643	253692317
CGI_10024921	86685097	209672039	168623274	216020166
CGI_10002842	14677541	268866854	126800363	270294577
CGI_10003507	14677541	268866854	126800363	270294577
CGI_10004811	105337074	229856179	164432613	177769856
CGI_10000869	74147152	205422021	238603818	159075741
CGI_10017662	74147152	205422021	238603818	159075741
CGI_10005983	52858981	116239407	249604391	257078685
CGI_10003633	106841252	158682987	200902612	209333299
CGI_10025949	62953032	329839357	74792943	207754519
CGI_10004090	19215352	329165013	32157778	293728000
CGI_10019609	12981492	282320068	136467226	241780891
CGI_10027757	117372187	183362535	175183714	197310918
CGI_10018989	52690973	46354113	231571403	341645752
CGI_10009528	53415747	228401827	121466799	268084171
CGI_10022092	73023565	288583084	89667159	215433002
CGI_10006320	181302847	217358006	118572507	149033314
CGI_10012845	56769343	185893500	174694254	248652151
CGI_10016583	12051092	287016986	87253419	279655142
CGI_10011086	22267030	272509516	88869420	281740939
CGI_10010758	206405178	160097192	98130878	199832640
CGI_10008811	102648580	162181665	147850812	250711739
CGI_10019269	144362468	233293328	158091870	126440212
CGI_10008470	78965712	241331694	104952992	235046741
CGI_10006854	105845122	208657742	137764129	207663500
CGI_10018015	113100546	224017100	137576844	184330377
CGI_10023702	108518122	253838308	73323600	222525504
CGI_10011064	191605965	179883051	84908861	201582189
CGI_10025908	108005865	126379569	167430902	253929525
CGI_10019241	126382936	155554253	183067226	189037795
CGI_10022272	83464696	191138600	131536228	247173237
CGI_10022356	47947666	248191323	68477353	285991327
CGI_10002568	182723398	193887423	147693697	124035829
CGI_10018331	83367679	199021095	166666002	196359420
CGI_10013612	92264574	224109960	113042115	215408504
CGI_10025690	51442445	109860484	377292376	105447591
CGI_10017858	124344224	194141650	98326713	226674867
CGI_10026843	192165408	70494621	191577633	188357056
CGI_10010732	108656343	180656530	141534327	211379600
CGI_10007935	177578882	198730918	95069003	168959553
CGI_10027756	124373921	127934067	187303512	199389087
CGI_10015574	150506967	229187057	100844225	157122055
CGI_10000995	111133401	364216920	151743618	10019859
CGI_10020412	71244198	203033637	115862502	246244111
CGI_10012428	74171165	196720143	123348015	241516315
CGI_10007908	13044110	333921447	93986162	192509809
CGI_10023898	57448211	258893345	88528824	227374094
CGI_10007549	63683988	250314772	99834456	217948496
CGI_10021599	63683988	250314772	99834456	217948496
CGI_10025647	74692561	210222952	120463828	225317322
CGI_10012647	65221140	162385638	244575459	157089136
CGI_10027104	86635569	75056699	278694762	188340480
CGI_10008724	117647784	217642781	115670008	177548049
CGI_10026682	58146430	217836426	71333996	280088341
CGI_10006107	89038453	224785554	131702442	181591025
CGI_10000975	164847385	168200768	167584260	125703870
CGI_10024845	74917952	393139435	99556280	58647648
CGI_10006796	68232822	208411955	170945890	176538899
CGI_10024826	95878867	229374188	120753738	177484739
CGI_10025218	183492096	162419232	139867398	136544954
CGI_10021984	77940649	213702572	141627686	187460526
CGI_10020446	46277623	282832712	79618996	211935279
CGI_10006179	125310355	189120947	126372040	179131725
CGI_10007555	452402793	101509091	25150293	40096203
CGI_10016770	106210608	212938175	148145293	150697869
CGI_10004932	113834959	204176306	91861673	208061764
CGI_10021005	119161920	141213597	130959099	226303539
CGI_10012550	212514429	263894171	41889339	99105275
CGI_10026955	46532674	210174323	136151545	224029383
CGI_10013726	45695006	238102204	103999626	228195057
CGI_10017198	53246186	212405807	99797761	250369849
CGI_10009756	57366566	162113952	89438306	306603173
CGI_10018347	124245002	205043645	136005333	149134691
CGI_10005959	509996	314900109	47026552	251823535
CGI_10012684	17951873	244230858	76329957	274948406
CGI_10004517	56434299	218710073	112627189	225185216
CGI_10007879	56434299	218710073	112627189	225185216
CGI_10008240	20946235	256184272	61209415	274203866
CGI_10021895	126649995	129253222	144652388	211950758
CGI_10014712	48748114	290919758	272366614	453200
CGI_10028102	17511193	359549663	216626464	18463012
CGI_10012370	48403133	239396751	86916822	236272608
CGI_10002849	120511139	143305842	174645447	171492746
CGI_10015669	120511139	143305842	174645447	171492746
CGI_10016411	120511139	143305842	174645447	171492746
CGI_10028130	120501315	143299215	174619282	171488508
CGI_10005252	23300590	60690225	209842495	315915615
CGI_10012882	23895367	260713097	23236484	301667960
CGI_10016232	60477871	233148525	111758905	202434163
CGI_10002719	108001325	125852728	240384917	131063220
CGI_10024666	13831485	201423783	207347129	181308032
CGI_10022646	58476067	212603995	117435305	214490582
CGI_10022647	58476067	212603995	117435305	214490582
CGI_10022648	58476067	212603995	117435305	214490582
CGI_10006924	39872608	199051652	148901753	214712833
CGI_10004915	42593104	237387600	140286721	182222205
CGI_10009690	37101261	158379959	83748695	323071207
CGI_10028123	110911801	184190741	130801315	176366721
CGI_10020463	103539366	55560336	267367997	175668289
CGI_10020214	87975408	169486048	166371937	177420001
CGI_10027754	35784639	193477565	169356386	201953684
CGI_10026145	30797389	370775949	72043902	125750871
CGI_10023706	279476835	171080931	73572244	74780494
CGI_10028283	84217609	149259864	186090709	178705899
CGI_10026671	121540501	147855920	163371562	165246969
CGI_10016307	31381033	135460549	45400971	385277599
CGI_10025165	110745271	201710821	123672058	160539375
CGI_10010632	7549074	225374228	153088560	209657831
CGI_10015243	48084615	206227761	51364535	288852740
CGI_10005003	77729700	187188572	97456850	231442249
CGI_10007103	12439513	292078321	196158617	92676032
CGI_10015539	37578669	259318595	102730838	193676863
CGI_10007020	46730445	88522538	341995812	115916724
CGI_10005083	30142134	209621379	73309316	277516353
CGI_10013119	100079974	131441439	145364244	213303557
CGI_10024518	59785552	212622974	113404322	203653074
CGI_10007397	251233	465404968	571811	122252042
CGI_10022223	76667621	198232034	121675640	191664573
CGI_10011801	110109170	198924447	79655036	198812817
CGI_10014985	233493710	137843791	101909628	113110499
CGI_10010629	15451740	323795674	23420048	223256556
CGI_10008928	166196927	221327843	98078883	98625411
