PROTID	PROTLEN	ISFWD	DEFLINE	NUMXML	ALL_ID	MAXPW	ALL_PW	ALL_LOCALPW	MAXINIPROB	WT_MAXINIPROB	MAXINIPROBUNIQ	ALL_NUMPEPSTOT	ALL_NUMPEPSUNIQ	ALL_NUMSPECSTOT	ALL_NUMSPECSUNIQ	X2014_AUG_18_QE15B_ID	X2014_AUG_18_QE15B_PW	X2014_AUG_18_QE15B_NUMPEPSTOT	X2014_AUG_18_QE15B_NUMPEPSUNIQ	X2014_AUG_18_QE15B_NUMSPECSTOT	X2014_AUG_18_QE15B_TOTNSAF	X2014_AUG_18_QE15B_NUMSPECSUNIQ	X2014_AUG_18_QE15B_UNIQNSAF	X2014_AUG_18_QE15B_NUMSPECSADJ	X2014_AUG_18_QE15B_ADJNSAF	X2014_AUG_18_QE16_ID	X2014_AUG_18_QE16_PW	X2014_AUG_18_QE16_NUMPEPSTOT	X2014_AUG_18_QE16_NUMPEPSUNIQ	X2014_AUG_18_QE16_NUMSPECSTOT	X2014_AUG_18_QE16_TOTNSAF	X2014_AUG_18_QE16_NUMSPECSUNIQ	X2014_AUG_18_QE16_UNIQNSAF	X2014_AUG_18_QE16_NUMSPECSADJ	X2014_AUG_18_QE16_ADJNSAF	X2014_AUG_18_QE17_ID	X2014_AUG_18_QE17_PW	X2014_AUG_18_QE17_NUMPEPSTOT	X2014_AUG_18_QE17_NUMPEPSUNIQ	X2014_AUG_18_QE17_NUMSPECSTOT	X2014_AUG_18_QE17_TOTNSAF	X2014_AUG_18_QE17_NUMSPECSUNIQ	X2014_AUG_18_QE17_UNIQNSAF	X2014_AUG_18_QE17_NUMSPECSADJ	X2014_AUG_18_QE17_ADJNSAF	X2014_AUG_18_QE18_ID	X2014_AUG_18_QE18_PW	X2014_AUG_18_QE18_NUMPEPSTOT	X2014_AUG_18_QE18_NUMPEPSUNIQ	X2014_AUG_18_QE18_NUMSPECSTOT	X2014_AUG_18_QE18_TOTNSAF	X2014_AUG_18_QE18_NUMSPECSUNIQ	X2014_AUG_18_QE18_UNIQNSAF	X2014_AUG_18_QE18_NUMSPECSADJ	X2014_AUG_18_QE18_ADJNSAF	X2014_AUG_18_QE21_ID	X2014_AUG_18_QE21_PW	X2014_AUG_18_QE21_NUMPEPSTOT	X2014_AUG_18_QE21_NUMPEPSUNIQ	X2014_AUG_18_QE21_NUMSPECSTOT	X2014_AUG_18_QE21_TOTNSAF	X2014_AUG_18_QE21_NUMSPECSUNIQ	X2014_AUG_18_QE21_UNIQNSAF	X2014_AUG_18_QE21_NUMSPECSADJ	X2014_AUG_18_QE21_ADJNSAF	X2014_AUG_18_QE22_ID	X2014_AUG_18_QE22_PW	X2014_AUG_18_QE22_NUMPEPSTOT	X2014_AUG_18_QE22_NUMPEPSUNIQ	X2014_AUG_18_QE22_NUMSPECSTOT	X2014_AUG_18_QE22_TOTNSAF	X2014_AUG_18_QE22_NUMSPECSUNIQ	X2014_AUG_18_QE22_UNIQNSAF	X2014_AUG_18_QE22_NUMSPECSADJ	X2014_AUG_18_QE22_ADJNSAF	X2014_AUG_18_QE23_ID	X2014_AUG_18_QE23_PW	X2014_AUG_18_QE23_NUMPEPSTOT	X2014_AUG_18_QE23_NUMPEPSUNIQ	X2014_AUG_18_QE23_NUMSPECSTOT	X2014_AUG_18_QE23_TOTNSAF	X2014_AUG_18_QE23_NUMSPECSUNIQ	X2014_AUG_18_QE23_UNIQNSAF	X2014_AUG_18_QE23_NUMSPECSADJ	X2014_AUG_18_QE23_ADJNSAF	X2014_AUG_18_QE28_ID	X2014_AUG_18_QE28_PW	X2014_AUG_18_QE28_NUMPEPSTOT	X2014_AUG_18_QE28_NUMPEPSUNIQ	X2014_AUG_18_QE28_NUMSPECSTOT	X2014_AUG_18_QE28_TOTNSAF	X2014_AUG_18_QE28_NUMSPECSUNIQ	X2014_AUG_18_QE28_UNIQNSAF	X2014_AUG_18_QE28_NUMSPECSADJ	X2014_AUG_18_QE28_ADJNSAF	X2014_AUG_18_QE29_ID	X2014_AUG_18_QE29_PW	X2014_AUG_18_QE29_NUMPEPSTOT	X2014_AUG_18_QE29_NUMPEPSUNIQ	X2014_AUG_18_QE29_NUMSPECSTOT	X2014_AUG_18_QE29_TOTNSAF	X2014_AUG_18_QE29_NUMSPECSUNIQ	X2014_AUG_18_QE29_UNIQNSAF	X2014_AUG_18_QE29_NUMSPECSADJ	X2014_AUG_18_QE29_ADJNSAF	X2014_AUG_18_QE30_ID	X2014_AUG_18_QE30_PW	X2014_AUG_18_QE30_NUMPEPSTOT	X2014_AUG_18_QE30_NUMPEPSUNIQ	X2014_AUG_18_QE30_NUMSPECSTOT	X2014_AUG_18_QE30_TOTNSAF	X2014_AUG_18_QE30_NUMSPECSUNIQ	X2014_AUG_18_QE30_UNIQNSAF	X2014_AUG_18_QE30_NUMSPECSADJ	X2014_AUG_18_QE30_ADJNSAF	X2014_AUG_18_QE33_ID	X2014_AUG_18_QE33_PW	X2014_AUG_18_QE33_NUMPEPSTOT	X2014_AUG_18_QE33_NUMPEPSUNIQ	X2014_AUG_18_QE33_NUMSPECSTOT	X2014_AUG_18_QE33_TOTNSAF	X2014_AUG_18_QE33_NUMSPECSUNIQ	X2014_AUG_18_QE33_UNIQNSAF	X2014_AUG_18_QE33_NUMSPECSADJ	X2014_AUG_18_QE33_ADJNSAF	X2014_AUG_18_QE34_ID	X2014_AUG_18_QE34_PW	X2014_AUG_18_QE34_NUMPEPSTOT	X2014_AUG_18_QE34_NUMPEPSUNIQ	X2014_AUG_18_QE34_NUMSPECSTOT	X2014_AUG_18_QE34_TOTNSAF	X2014_AUG_18_QE34_NUMSPECSUNIQ	X2014_AUG_18_QE34_UNIQNSAF	X2014_AUG_18_QE34_NUMSPECSADJ	X2014_AUG_18_QE34_ADJNSAF	X2014_AUG_18_QE35_ID	X2014_AUG_18_QE35_PW	X2014_AUG_18_QE35_NUMPEPSTOT	X2014_AUG_18_QE35_NUMPEPSUNIQ	X2014_AUG_18_QE35_NUMSPECSTOT	X2014_AUG_18_QE35_TOTNSAF	X2014_AUG_18_QE35_NUMSPECSUNIQ	X2014_AUG_18_QE35_UNIQNSAF	X2014_AUG_18_QE35_NUMSPECSADJ	X2014_AUG_18_QE35_ADJNSAF	X2014_AUG_18_QE41_ID	X2014_AUG_18_QE41_PW	X2014_AUG_18_QE41_NUMPEPSTOT	X2014_AUG_18_QE41_NUMPEPSUNIQ	X2014_AUG_18_QE41_NUMSPECSTOT	X2014_AUG_18_QE41_TOTNSAF	X2014_AUG_18_QE41_NUMSPECSUNIQ	X2014_AUG_18_QE41_UNIQNSAF	X2014_AUG_18_QE41_NUMSPECSADJ	X2014_AUG_18_QE41_ADJNSAF	X2014_AUG_18_QE42_ID	X2014_AUG_18_QE42_PW	X2014_AUG_18_QE42_NUMPEPSTOT	X2014_AUG_18_QE42_NUMPEPSUNIQ	X2014_AUG_18_QE42_NUMSPECSTOT	X2014_AUG_18_QE42_TOTNSAF	X2014_AUG_18_QE42_NUMSPECSUNIQ	X2014_AUG_18_QE42_UNIQNSAF	X2014_AUG_18_QE42_NUMSPECSADJ	X2014_AUG_18_QE42_ADJNSAF	X2014_AUG_18_QE43_ID	X2014_AUG_18_QE43_PW	X2014_AUG_18_QE43_NUMPEPSTOT	X2014_AUG_18_QE43_NUMPEPSUNIQ	X2014_AUG_18_QE43_NUMSPECSTOT	X2014_AUG_18_QE43_TOTNSAF	X2014_AUG_18_QE43_NUMSPECSUNIQ	X2014_AUG_18_QE43_UNIQNSAF	X2014_AUG_18_QE43_NUMSPECSADJ	X2014_AUG_18_QE43_ADJNSAF	X2014_AUG_18_QE450_ID	X2014_AUG_18_QE450_PW	X2014_AUG_18_QE450_NUMPEPSTOT	X2014_AUG_18_QE450_NUMPEPSUNIQ	X2014_AUG_18_QE450_NUMSPECSTOT	X2014_AUG_18_QE450_TOTNSAF	X2014_AUG_18_QE450_NUMSPECSUNIQ	X2014_AUG_18_QE450_UNIQNSAF	X2014_AUG_18_QE450_NUMSPECSADJ	X2014_AUG_18_QE450_ADJNSAF	X2014_AUG_18_QE453_ID	X2014_AUG_18_QE453_PW	X2014_AUG_18_QE453_NUMPEPSTOT	X2014_AUG_18_QE453_NUMPEPSUNIQ	X2014_AUG_18_QE453_NUMSPECSTOT	X2014_AUG_18_QE453_TOTNSAF	X2014_AUG_18_QE453_NUMSPECSUNIQ	X2014_AUG_18_QE453_UNIQNSAF	X2014_AUG_18_QE453_NUMSPECSADJ	X2014_AUG_18_QE453_ADJNSAF	X2014_AUG_18_QE46_ID	X2014_AUG_18_QE46_PW	X2014_AUG_18_QE46_NUMPEPSTOT	X2014_AUG_18_QE46_NUMPEPSUNIQ	X2014_AUG_18_QE46_NUMSPECSTOT	X2014_AUG_18_QE46_TOTNSAF	X2014_AUG_18_QE46_NUMSPECSUNIQ	X2014_AUG_18_QE46_UNIQNSAF	X2014_AUG_18_QE46_NUMSPECSADJ	X2014_AUG_18_QE46_ADJNSAF	X2014_AUG_18_QE47_ID	X2014_AUG_18_QE47_PW	X2014_AUG_18_QE47_NUMPEPSTOT	X2014_AUG_18_QE47_NUMPEPSUNIQ	X2014_AUG_18_QE47_NUMSPECSTOT	X2014_AUG_18_QE47_TOTNSAF	X2014_AUG_18_QE47_NUMSPECSUNIQ	X2014_AUG_18_QE47_UNIQNSAF	X2014_AUG_18_QE47_NUMSPECSADJ	X2014_AUG_18_QE47_ADJNSAF	X2014_AUG_18_QE54_ID	X2014_AUG_18_QE54_PW	X2014_AUG_18_QE54_NUMPEPSTOT	X2014_AUG_18_QE54_NUMPEPSUNIQ	X2014_AUG_18_QE54_NUMSPECSTOT	X2014_AUG_18_QE54_TOTNSAF	X2014_AUG_18_QE54_NUMSPECSUNIQ	X2014_AUG_18_QE54_UNIQNSAF	X2014_AUG_18_QE54_NUMSPECSADJ	X2014_AUG_18_QE54_ADJNSAF	X2014_AUG_18_QE55_ID	X2014_AUG_18_QE55_PW	X2014_AUG_18_QE55_NUMPEPSTOT	X2014_AUG_18_QE55_NUMPEPSUNIQ	X2014_AUG_18_QE55_NUMSPECSTOT	X2014_AUG_18_QE55_TOTNSAF	X2014_AUG_18_QE55_NUMSPECSUNIQ	X2014_AUG_18_QE55_UNIQNSAF	X2014_AUG_18_QE55_NUMSPECSADJ	X2014_AUG_18_QE55_ADJNSAF
SRR493637.19674.2_5	162	1	F5WBQHT01BRQ9I.2 length=488	13	1111-a	1.0	1.0	1.0	0.999	1.0	0.999	5	5	34	34	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	122-a	1.0	2	2	2	3.8253	2	41.495	2	27.6477	489-a	1.0	3	3	4	10.4028	4	92.3903	4	64.3393	138-a	1.0	2	2	2	4.3283	2	43.0195	2	28.416	null	0.0	0	0	0	0.0	0	0.0	0	0.0	469-a	1.0	3	3	3	6.5294	3	69.7402	3	45.0311	445-b	0.9999	2	1	2	4.7857	1	21.7675	1	14.6643	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	537-a	1.0	3	3	3	6.3728	3	60.1444	3	40.0309	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1252-a	0.9444	1	1	1	2.6666	1	20.2235	1	13.9868	549-a	0.9999	2	2	2	4.1214	2	43.6848	2	28.4573	null	0.0	0	0	0	0.0	0	0.0	0	0.0	491-a	1.0	3	3	4	10.2267	4	92.0503	4	64.5638	474-a	1.0	3	3	4	8.3074	4	91.2217	4	60.2499	1122-a	0.9852	1	1	1	2.7944	1	19.6775	1	14.0002	null	0.0	0	0	0	0.0	0	0.0	0	0.0	156-a	1.0	2	2	2	3.9953	2	41.8618	2	27.4829	546-a	1.0	3	3	4	9.9205	4	79.7551	4	52.918	null	0.0	0	0	0	0.0	0	0.0	0	0.0
SRR493637.174178.2_6	160	1	F5X2MQL02ICIQ8.2 length=481	14	1111-b	1.0	1.0	0.9997	0.999	1.0	0.999	2	2	21	21	714-a	0.9951	1	1	2	4.4645	2	46.8828	2	31.5897	696-a	0.9953	1	1	2	4.3728	2	47.8744	2	31.4682	null	0.0	0	0	0	0.0	0	0.0	0	0.0	489-b	0.0	1	0	2	5.2664	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	469-b	0.0	1	0	1	2.2037	0	0.0	0	0.0	445-a	0.9999	2	1	4	9.6911	3	66.1186	4	59.3905	998-a	0.9871	1	1	1	2.138	1	18.9863	1	12.716	935-a	0.9858	1	1	1	2.8364	1	24.936	1	16.6318	537-b	0.0	1	0	1	2.1508	0	0.0	0	0.0	914-a	0.9922	1	1	2	4.4505	2	40.1807	2	26.0161	null	0.0	0	0	0	0.0	0	0.0	0	0.0	549-b	0.0	1	0	1	2.0865	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	491-b	0.0	1	0	1	2.5886	0	0.0	0	0.0	474-b	0.0	1	0	1	2.1028	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	546-b	0.0	1	0	1	2.5111	0	0.0	0	0.0	1129-a	0.9367	1	1	1	2.1818	1	18.5915	1	12.6638
SRR493637.152214.2_4	166	1	F5X2MQL02H9ZYP.2 length=498	8	1111-c	1.0	1.0	0.9942	0.998	1.0	0.998	2	2	10	10	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	489-b	0.0	1	0	2	5.0761	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	469-b	0.0	1	0	1	2.124	0	0.0	0	0.0	445-c	0.9977	2	1	2	4.6704	1	21.2429	1	14.311	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	537-b	0.0	1	0	1	2.0731	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	549-b	0.0	1	0	1	2.0111	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	491-b	0.0	1	0	1	2.4951	0	0.0	0	0.0	474-b	0.0	1	0	1	2.0268	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	546-b	0.0	1	0	1	2.4204	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0
SRR493637.196950.2_5	159	1	F5X2MQL02JQK60.2 length=479	20	1112-a	1.0	1.0	1.0	0.999	1.0	0.999	4	4	31	31	631-a	0.9951	1	1	1	2.2463	1	23.5888	1	15.8942	15-a	1.0	2	2	2	4.4003	2	48.1755	2	31.6661	302-e	0.0	2	0	2	3.8974	0	0.0	0	0.0	942-a	0.9847	1	1	1	2.6498	1	23.5334	1	16.3883	337-e	0.0	1	0	1	2.205	0	0.0	0	0.0	489-a	1.0	2	2	2	3.9105	2	40.263	2	26.5686	921-a	0.9891	1	1	1	2.2175	1	23.6853	1	15.2936	19-a	1.0	2	2	2	4.876	2	44.3563	2	29.882	686-a	0.9932	1	1	1	2.1514	1	19.1057	1	12.796	16-a	1.0	2	2	2	5.7084	2	50.1856	2	33.4728	620-a	0.9999	2	2	2	4.3287	2	40.8528	2	27.1908	635-a	0.9935	1	1	1	2.2392	1	20.2167	1	13.0899	715-a	0.9944	1	1	1	2.7169	1	20.6051	1	14.2507	null	0.0	0	0	0	0.0	0	0.0	0	0.0	339-c	0.0	1	0	1	2.6762	0	0.0	0	0.0	2434-a	0.7835	1	1	1	2.6049	1	23.4468	1	16.4455	null	0.0	0	0	0	0.0	0	0.0	0	0.0	723-a	0.9947	1	1	1	2.8471	1	20.0488	1	14.2644	722-a	0.9958	1	1	2	4.1829	2	42.3434	2	28.0763	17-a	1.0	2	2	2	4.0707	2	42.6517	2	28.0015	20-a	1.0	2	2	3	7.5807	3	60.945	2	26.9582	21-a	1.0	2	2	2	4.391	2	37.4168	2	25.4869
SRR493637.11119.2_4	168	1	F5WBQHT01D2WFM.2 length=505	21	1112-b	1.0	1.0	0.9778	0.999	1.0	0.999	4	4	29	29	631-a	0.9951	1	1	1	2.1259	1	22.3252	1	15.0427	15-a	1.0	2	2	2	4.1645	2	45.5947	2	29.9697	302-a	1.0	3	2	3	5.533	2	40.013	3	39.9905	942-a	0.9847	1	1	1	2.5078	1	22.2727	1	15.5104	337-a	0.99	2	1	2	4.1737	1	20.7415	2	27.4012	489-b	0.0	1	0	1	1.8505	0	0.0	0	0.0	921-a	0.9891	1	1	1	2.0987	1	22.4165	1	14.4743	19-a	1.0	2	2	2	4.6148	2	41.9801	2	28.2812	686-a	0.9932	1	1	1	2.0362	1	18.0822	1	12.1105	16-a	1.0	2	2	2	5.4026	2	47.4971	2	31.6797	620-a	0.9999	2	2	2	4.0968	2	38.6642	2	25.7342	635-a	0.9935	1	1	1	2.1193	1	19.1337	1	12.3886	715-a	0.9944	1	1	1	2.5714	1	19.5012	1	13.4873	400-b	0.0	1	0	1	1.9871	0	0.0	0	0.0	339-a	0.9999	2	2	2	5.0656	2	41.3341	2	28.6041	2434-a	0.7835	1	1	1	2.4654	1	22.1907	1	15.5645	null	0.0	0	0	0	0.0	0	0.0	0	0.0	723-a	0.9947	1	1	1	2.6946	1	18.9747	1	13.5002	332-a	0.0	1	0	1	1.9794	0	0.0	0	0.0	17-a	1.0	2	2	2	3.8526	2	40.3668	2	26.5014	20-a	1.0	2	2	3	7.1746	3	57.6801	2	25.5141	21-a	1.0	2	2	2	4.1558	2	35.4123	2	24.1215
SRR493637.197436.2_2	165	1	F5X2MQL02JTVDT.2 length=495	22	1113-a	1.0	1.0	1.0	0.999	1.0	0.999	3	3	63	63	493-a	1.0	3	3	3	6.4938	3	68.1932	3	45.9487	471-a	1.0	3	3	3	6.3604	3	69.6355	3	45.7719	689-a	0.995	1	1	1	1.8779	1	20.3703	1	13.5725	490-a	1.0	3	3	4	10.2137	4	90.7105	4	63.1695	504-a	1.0	3	3	3	6.3744	3	63.356	3	41.8491	490-a	1.0	3	3	3	5.6524	3	58.1983	3	38.4038	470-a	1.0	3	3	3	6.4106	3	68.4722	3	44.2124	489-a	1.0	2	2	3	7.0481	3	64.1151	3	43.1931	542-a	1.0	3	3	3	6.2196	3	55.2328	3	36.9921	485-a	1.0	3	3	3	8.2513	3	72.541	3	48.3835	538-a	1.0	3	3	3	6.2569	3	59.0509	3	39.3031	514-a	1.0	2	2	2	4.3156	2	38.9631	2	25.2278	573-a	1.0	3	3	3	7.8543	3	59.5673	3	41.1975	451-a	1.0	2	2	2	4.0465	2	42.8905	2	27.9399	152-a	1.0	2	2	2	5.1577	2	42.0856	2	29.1242	492-a	1.0	3	3	3	7.5306	3	67.7825	3	47.5424	475-a	1.0	3	3	4	8.1563	4	89.5631	4	59.1545	572-a	1.0	3	3	3	8.2307	3	57.9592	3	41.2371	478-a	1.0	3	3	4	8.0616	4	81.6073	4	54.1108	157-a	1.0	2	2	2	3.9227	2	41.1007	2	26.9832	547-a	1.0	3	3	3	7.3051	3	58.7288	3	38.9669	496-a	1.0	3	3	3	6.347	3	54.0843	3	36.8401
SRR493637.197671.2_4	160	1	F5X2MQL02H8M6P.2 length=481	21	1114-a	1.0	1.0	1.0	0.9989	1.0	0.9989	4	4	36	36	999-a	0.9714	1	1	1	2.2322	1	23.4414	1	15.7949	1023-a	0.9626	1	1	1	2.1864	1	23.9372	1	15.7341	448-a	1.0	3	3	3	5.8096	3	63.0205	3	41.99	491-a	1.0	3	3	3	7.8996	3	70.1589	3	48.8577	505-a	1.0	2	2	2	4.3824	2	43.5572	2	28.7712	null	0.0	0	0	0	0.0	0	0.0	0	0.0	827-a	0.995	1	1	1	2.2037	1	23.5373	1	15.198	490-a	1.0	2	2	2	4.8456	2	44.0791	2	29.6953	543-a	1.0	3	3	3	6.4139	3	56.9588	3	38.1481	486-a	1.0	2	2	2	5.6727	2	49.8719	2	33.2636	539-a	1.0	3	3	3	6.4525	3	60.8962	3	40.5313	1013-a	0.9769	1	1	1	2.2252	1	20.0904	1	13.0081	574-a	1.0	3	3	3	8.0998	3	61.4288	3	42.485	971-a	0.9602	1	1	1	2.0865	1	22.1154	1	14.4065	1041-a	0.9613	1	1	1	2.6595	1	21.7004	1	15.0172	600-a	0.9999	2	2	2	5.1773	2	46.6005	2	32.6854	476-a	1.0	2	2	2	4.2056	2	46.181	2	30.5015	1178-a	0.9693	1	1	1	2.8293	1	19.9235	1	14.1752	1870-a	0.7055	1	1	1	2.0784	1	21.0394	1	13.9504	1075-a	0.957	1	1	1	2.0226	1	21.1925	1	13.9132	927-a	0.9935	1	1	1	2.5111	1	20.188	1	13.3949	1020-a	0.9793	1	1	1	2.1818	1	18.5915	1	12.6638
SRR493637.197964.2_2	173	1	F5X2MQL02H5SQG.2 length=521	2	1115-a	1.0	1.0	0.9999	0.9982	1.0	0.9982	2	2	3	3	497-a	0.9999	2	2	2	4.129	2	43.3598	2	29.2159	1098-a	0.9409	1	1	1	2.0221	1	22.1384	1	14.5518	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0
SRR493637.19799.2_1	174	1	F5WBQHT01BZLSB.2 length=522	20	1116-a	1.0	1.0	1.0	0.999	1.0	0.999	5	5	30	30	715-a	0.9951	1	1	1	2.0526	1	21.5553	1	14.524	698-a	0.9953	1	1	1	2.0105	1	22.0112	1	14.4681	664-a	0.995	1	1	1	1.7807	1	19.3166	1	12.8705	694-a	0.996	1	1	2	4.8427	2	43.0093	1	14.9755	723-a	0.9944	1	1	1	2.0149	1	20.0263	1	13.2282	492-a	1.0	2	2	2	3.5734	2	36.792	2	24.2782	472-a	1.0	2	2	3	6.0791	3	64.9305	3	41.9255	740-a	0.9943	1	1	1	2.2278	1	20.2663	1	13.653	790-a	0.9932	1	1	1	1.966	1	17.4586	1	11.6929	698-a	0.9943	1	1	1	2.6082	1	22.9296	1	15.2936	1575-a	0.7844	1	1	1	1.9778	1	18.6655	1	12.4234	null	0.0	0	0	0	0.0	0	0.0	0	0.0	846-a	0.9944	1	1	1	2.4827	1	18.8288	1	13.0222	1232-a	0.8929	1	1	1	1.9186	1	20.336	1	13.2474	723-a	0.9957	1	1	1	2.4455	1	19.9544	1	13.8089	118-a	1.0	3	3	4	9.5214	4	85.702	3	45.0833	694-a	0.9958	1	1	1	1.9336	1	21.2326	1	14.0237	824-a	0.9947	1	1	1	2.6017	1	18.3204	1	13.0347	1248-a	0.8846	1	1	2	3.8223	2	38.6931	1	12.828	null	0.0	0	0	0	0.0	0	0.0	0	0.0	549-a	1.0	3	3	3	6.9272	3	55.6911	3	36.9514	885-a	0.9934	1	1	1	2.0062	1	17.0956	1	11.6449
SRR493637.175100.2_2	173	1	F5X2MQL02JZVKK.2 length=521	14	1116-b	1.0	1.0	1.0	0.999	1.0	0.999	4	4	22	22	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	694-a	0.996	1	1	2	4.8707	2	43.2579	1	15.0621	951-a	0.9888	1	1	1	2.0266	1	20.1421	1	13.3046	492-c	0.0	1	0	1	1.797	0	0.0	0	0.0	472-c	0.0	1	0	2	4.0761	0	0.0	0	0.0	741-a	0.9943	1	1	2	4.4814	2	40.7668	2	27.4638	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1575-a	0.7844	1	1	1	1.9892	1	18.7734	1	12.4952	737-a	0.9935	1	1	1	2.058	1	18.5807	1	12.0306	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1232-a	0.8929	1	1	1	1.9297	1	20.4536	1	13.324	null	0.0	0	0	0	0.0	0	0.0	0	0.0	118-a	1.0	3	3	4	9.5765	4	86.1974	3	45.3439	694-a	0.9958	1	1	1	1.9448	1	21.3554	1	14.1048	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1248-a	0.8846	1	1	2	3.8444	2	38.9168	1	12.9021	720-a	0.9947	1	1	1	1.8706	1	19.6	1	12.8677	549-c	0.0	1	0	1	2.3224	0	0.0	0	0.0	1030-a	0.9758	1	1	2	4.0357	2	34.3889	2	23.4244
SRR493637.198077.2_2	165	1	F5X2MQL02ID343.2 length=496	3	1117-a	0.9957	1.0	1.0	0.999	1.0	0.999	2	2	3	3	null	0.0	0	0	0	0.0	0	0.0	0	0.0	986-a	0.9647	1	1	1	2.1201	1	23.2118	1	15.2573	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	1022-a	0.9653	1	1	1	2.1578	1	19.4816	1	12.6139	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	755-a	0.9957	1	1	1	2.5789	1	21.0428	1	14.5621	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0	null	0.0	0	0	0	0.0	0	0.0	0	0.0
