PROTID	sample 27
CHOYP_HACL1.1.1|m.6578	4
CHOYP_HSP7D.2.3|m.34785	4
CHOYP_LOC100371275.1.1|m.46896	4
CHOYP_LOC100635715.2.9|m.8040	4
CHOYP_PHUM_PHUM477570.1.1|m.2101	4
CHOYP_DDX21.1.2|m.3695	4
CHOYP_BRAFLDRAFT_108792.4.5|m.45892	4
CHOYP_SYFA.1.1|m.53257	4
CHOYP_SYPL1.1.1|m.49654	4
CHOYP_CGD4_750.1.1|m.29180	4
CHOYP_LOC100402577.1.1|m.44548	4
CHOYP_LCP2.3.14|m.8968	4
CHOYP_NEMVEDRAFT_V1G238062.3.6|m.5146	4
CHOYP_VPS53.1.1|m.51625	4
CHOYP_BRAFLDRAFT_118789.2.3|m.59829	4
CHOYP_MONBRDRAFT_34536.1.1|m.30219	4
CHOYP_PININ.1.1|m.56667	4
CHOYP_contig_023814|m.27068	4
CHOYP_LOC100366482.1.1|m.9777	4
CHOYP_BRAFLDRAFT_126822.1.1|m.14626	4
CHOYP_BRAFLDRAFT_274974.1.1|m.56783	4
CHOYP_ISCW_ISCW023180.1.2|m.31255	4
CHOYP_PHUM_PHUM361660.1.1|m.63423	4
CHOYP_SMRD1.1.2|m.1725	4
CHOYP_BRAFLDRAFT_221115.1.1|m.28512	4
CHOYP_BRAFLDRAFT_276474.1.1|m.6793	4
CHOYP_contig_010226|m.11916	4
CHOYP_LOC100377392.2.4|m.21904	4
CHOYP_ADAMTS12.1.2|m.29930	4
CHOYP_LOC100693867.1.1|m.27278	4
CHOYP_LOC101071441.1.1|m.64484	4
CHOYP_contig_053371|m.63972	4
CHOYP_AIFM1.1.1|m.1582	4
CHOYP_LOC586678.1.1|m.35070	4
CHOYP_RHG17.1.2|m.32099	4
CHOYP_contig_040433|m.45856	4
CHOYP_CSTF3.1.1|m.10636	4
CHOYP_ZW10.1.1|m.35287	4
CHOYP_LOC100378967.1.1|m.62298	4
CHOYP_THOC2.1.2|m.9631	4
CHOYP_MYPH.1.2|m.36560	4
CHOYP_BRAFLDRAFT_227771.1.2|m.60606	4
CHOYP_contig_014479|m.16604	4
CHOYP_LOC566887.1.1|m.45765	4
CHOYP_PDE6D.1.2|m.6439	4
CHOYP_AGAP_AGAP002739.5.5|m.60925	4
CHOYP_ISCW_ISCW013289.2.2|m.18741	4
CHOYP_LOC100168569.1.2|m.11752	4
CHOYP_LOC101079642.1.1|m.56374	4
CHOYP_LOC585158.1.2|m.18137	4
CHOYP_BRAFLDRAFT_57407.1.1|m.28838	4
CHOYP_THOC2.2.2|m.19049	4
CHOYP_DECR2.1.2|m.29687	4
CHOYP_LOC100313569.1.1|m.15201	4
CHOYP_LYAM3.2.4|m.3333	4
CHOYP_LOC592142.4.9|m.49474	4
CHOYP_YMS5.1.1|m.5494	4
CHOYP_contig_037959|m.42830	4
CHOYP_BRAFLDRAFT_84237.1.1|m.1879	4
CHOYP_LOC100376733.1.1|m.12140	4
CHOYP_CO1A1.1.1|m.32133	4
CHOYP_FUCO.1.2|m.58756	4
CHOYP_contig_013751|m.15674	4
CHOYP_LOC100201155.1.1|m.58066	4
CHOYP_UBA3.1.1|m.59856	4
CHOYP_FKBP13.1.1|m.43694	4
CHOYP_LOC662072.1.1|m.51458	4
CHOYP_LOC100533316.2.2|m.47773	4
CHOYP_LOC581594.2.3|m.34837	4
CHOYP_ISCW_ISCW001487.2.2|m.61505	4
CHOYP_ISCW_ISCW012623.1.1|m.26452	4
CHOYP_BRAFLDRAFT_125634.1.1|m.14767	4
CHOYP_contig_035545|m.40311	4
CHOYP_BRAFLDRAFT_106560.13.14|m.62780	4
CHOYP_ISCW_ISCW012036.1.1|m.27987	4
CHOYP_AAEL_AAEL011391.1.1|m.10090	4
CHOYP_PEX2.2.2|m.26981	4
CHOYP_AAEL_AAEL009187.1.1|m.25730	4
CHOYP_LOC101062323.1.1|m.15918	4
CHOYP_MYO5A.2.4|m.11575	4
CHOYP_LOC100370989.2.2|m.37995	4
CHOYP_BRAFLDRAFT_241400.1.1|m.44544	4
CHOYP_NEMVEDRAFT_V1G235461.1.1|m.28341	4
CHOYP_LACH.1.1|m.62529	4
CHOYP_BRAFLDRAFT_88583.1.1|m.56300	4
CHOYP_C1QL4L.6.7|m.26358	4
CHOYP_ARHGAP12B.1.2|m.36731	4
CHOYP_PCDH9.5.5|m.59488	4
CHOYP_LOC100640206.1.1|m.48266	4
CHOYP_contig_037644|m.42447	4
CHOYP_A4.2.3|m.7550	4
CHOYP_LOC100374280.1.1|m.17385	4
CHOYP_contig_014296|m.16345	4
CHOYP_LOC100119008.1.1|m.43229	4
CHOYP_LOC100368987.1.1|m.6182	4
CHOYP_LOC575793.1.2|m.34690	4
CHOYP_AGAP_AGAP005057.1.1|m.62428	4
CHOYP_LEMD3.1.1|m.56975	4
CHOYP_SMP_149390.1.1|m.8819	4
CHOYP_BRAFLDRAFT_265162.3.3|m.64003	4
CHOYP_ACA1_091870.1.1|m.43726	4
CHOYP_OSA.1.2|m.6579	4
CHOYP_PTPA.1.1|m.18579	4
CHOYP_ISCW_ISCW022021.1.1|m.53168	4
CHOYP_GCKR.1.1|m.51743	4
CHOYP_RL8.3.10|m.22753	4
CHOYP_SYB.1.3|m.25801	4
CHOYP_ITA5.1.1|m.55930	4
CHOYP_LOC100377066.1.2|m.18381	4
CHOYP_LOC592990.1.1|m.17663	4
CHOYP_LOC664527.1.1|m.16232	4
CHOYP_RER1.1.1|m.49089	4
CHOYP_LMBL3.1.1|m.14251	4
CHOYP_SMG7.1.1|m.21983	4
CHOYP_LOC100179357.5.6|m.45322	4
CHOYP_SKIV2L.3.4|m.25390	4
CHOYP_HTR5B.1.1|m.39330	4
CHOYP_TVAG_216960.2.4|m.29368	4
CHOYP_LOC100700230.1.1|m.57851	4
CHOYP_GALT2.1.1|m.54493	4
CHOYP_SORL.3.3|m.58779	4
CHOYP_ATS16.2.4|m.14579	4
CHOYP_LOC100899732.1.1|m.26595	4
CHOYP_contig_049345|m.58557	4
CHOYP_LOC100636340.3.4|m.44279	4
CHOYP_INO1A.1.1|m.91	4
CHOYP_LOC100373351.2.3|m.58893	4
CHOYP_LOC100694623.1.1|m.14876	4
CHOYP_LOC589952.2.5|m.21623	4
CHOYP_LOC100374741.30.83|m.32433	4
CHOYP_PRKAB1B.1.3|m.19788	4
CHOYP_FUT8.1.1|m.9231	4
CHOYP_BRAFLDRAFT_86846.1.3|m.13594	4
CHOYP_LOC576041.1.1|m.28220	4
CHOYP_PDS5B.1.1|m.16690	4
CHOYP_LOC584095.1.1|m.6815	4
CHOYP_CO4A2.1.2|m.14631	4
CHOYP_LEO1.1.1|m.41626	4
CHOYP_LOC100377864.1.1|m.33298	4
CHOYP_LOC577730.2.5|m.11065	4
CHOYP_CALM.11.50|m.28106	4
CHOYP_LOC100367581.3.3|m.56472	4
CHOYP_REPS1.1.2|m.35334	4
CHOYP_LOC100367137.1.1|m.23977	4
CHOYP_PTPN23.1.1|m.16408	4
CHOYP_SIP.1.1|m.5725	4
CHOYP_LOC100202203.1.1|m.27309	4
CHOYP_BRAFLDRAFT_89869.1.3|m.28871	4
CHOYP_LOC100377435.1.1|m.46017	4
CHOYP_TVAG_087500.3.4|m.52917	4
CHOYP_LOC101169131.2.2|m.32499	4
CHOYP_USP2.1.1|m.44411	4
CHOYP_BRAFLDRAFT_58035.2.2|m.65814	4
CHOYP_DWIL_GK11849.1.1|m.12344	4
CHOYP_CRE_20365.1.3|m.20889	4
CHOYP_LOC100374741.70.83|m.60164	4
CHOYP_PRKCSH.1.1|m.28109	3
CHOYP_TBA1.2.9|m.9962	3
CHOYP_ACT5.3.3|m.41147	3
CHOYP_CAN5.1.1|m.42243	3
CHOYP_LOC100375405.1.1|m.48387	3
CHOYP_ISCW_ISCW017350.1.1|m.11950	3
CHOYP_SYMC.1.1|m.18367	3
CHOYP_LOC100182585.1.2|m.2597	3
CHOYP_BRAFLDRAFT_63459.2.3|m.27933	3
CHOYP_FABP7.2.2|m.29096	3
CHOYP_LOC100377195.1.2|m.28624	3
CHOYP_LOC100378099.1.1|m.22677	3
CHOYP_LOC100378364.1.1|m.53053	3
CHOYP_DNJC7.1.1|m.8987	3
CHOYP_DSIM_GD24875.1.1|m.66201	3
CHOYP_SMCA4.1.1|m.54020	3
CHOYP_BRAFLDRAFT_200206.1.1|m.35419	3
CHOYP_OGT1.3.3|m.54325	3
CHOYP_ISCW_ISCW016289.1.1|m.12312	3
CHOYP_LOC100376289.1.1|m.60023	3
CHOYP_LOAG_01021.1.4|m.1826	3
CHOYP_LOC100376857.1.7|m.30171	3
CHOYP_LOC100370705.2.2|m.55449	3
CHOYP_HSP21.4.1.1|m.8171	3
CHOYP_HOW.5.5|m.58452	3
CHOYP_LOC101077542.1.1|m.58180	3
CHOYP_LOC100370516.1.1|m.29182	3
CHOYP_LOC100495846.1.1|m.11305	3
CHOYP_MCEE.1.1|m.62224	3
CHOYP_DOCK1.2.2|m.61345	3
CHOYP_LOC578858.2.2|m.25157	3
CHOYP_DWIL_GK10525.1.1|m.56074	3
CHOYP_LOC100378652.1.1|m.5656	3
CHOYP_BRAFLDRAFT_251802.1.1|m.66483	3
CHOYP_LOC100378209.1.2|m.7335	3
CHOYP_PUM1.1.1|m.8674	3
CHOYP_MYO16.4.4|m.65831	3
CHOYP_BRAFLDRAFT_120586.1.1|m.41856	3
CHOYP_ANS1B.1.1|m.46724	3
CHOYP_PPIE.1.1|m.18580	3
CHOYP_SMP_082940.1.1|m.3343	3
CHOYP_LOC756222.1.2|m.62	3
CHOYP_LOC100185846.1.1|m.37884	3
CHOYP_EATER.1.1|m.30042	3
CHOYP_UN45B.1.1|m.19072	3
CHOYP_LOC101156833.1.1|m.38739	3
CHOYP_ELDP2.2.2|m.40194	3
CHOYP_CSN5.1.1|m.52330	3
CHOYP_TGM1.1.2|m.5148	3
CHOYP_LOC100554670.1.1|m.4865	3
CHOYP_LOC100656236.1.1|m.27240	3
CHOYP_LOC100371977.1.1|m.21628	3
CHOYP_LOC101175670.1.1|m.37	3
CHOYP_LOC100181343.1.1|m.59214	3
CHOYP_ISCW_ISCW014481.1.1|m.61217	3
CHOYP_RS17.10.11|m.58728	3
CHOYP_contig_038703|m.43817	3
CHOYP_AP1M1.1.1|m.56248	3
CHOYP_TBCD.1.2|m.35202	3
CHOYP_PM20D2.1.1|m.27186	3
CHOYP_LOC100371983.2.3|m.48879	3
CHOYP_A4.3.3|m.22262	3
CHOYP_LOC100372393.1.1|m.12043	3
CHOYP_MECR.1.1|m.6989	3
CHOYP_BRAFLDRAFT_93411.3.3|m.54402	3
CHOYP_BRAFLDRAFT_69134.2.13|m.10914	3
CHOYP_CG34417.1.2|m.18203	3
CHOYP_ISCW_ISCW020028.1.1|m.57937	3
CHOYP_PHYD1.1.2|m.17822	3
CHOYP_LOC100372467.1.1|m.42336	3
CHOYP_LOC101066074.1.1|m.19291	3
CHOYP_SERB.1.1|m.7242	3
CHOYP_BRAFLDRAFT_208436.25.32|m.60144	3
CHOYP_BRAFLDRAFT_64962.1.1|m.59737	3
CHOYP_LOC100533384.5.5|m.59083	3
CHOYP_LOC660225.1.1|m.35197	3
CHOYP_MIB2.2.6|m.23029	3
CHOYP_ASSY.2.4|m.43713	3
CHOYP_ISCW_ISCW008596.2.2|m.44077	3
CHOYP_WDR12.1.1|m.13380	3
CHOYP_NEMVEDRAFT_V1G240563.3.3|m.30812	3
CHOYP_contig_001544|m.1660	3
CHOYP_PHUM_PHUM241330.1.3|m.29132	3
CHOYP_BRAFLDRAFT_89746.1.2|m.29425	3
CHOYP_LOC100371248.2.2|m.48460	3
CHOYP_ELMO1.1.1|m.59285	3
CHOYP_LOC100017224.1.1|m.26828	3
CHOYP_LOC663375.1.1|m.11969	3
CHOYP_contig_027260|m.31007	3
CHOYP_BRAFLDRAFT_86827.2.4|m.9197	3
CHOYP_ABI2.2.2|m.65629	3
CHOYP_SI_CH211-197G15.7.3.3|m.61063	3
CHOYP_LOC100118291.1.1|m.54817	3
CHOYP_LOC100313691.1.1|m.290	3
CHOYP_BRAFLDRAFT_125405.1.1|m.5741	3
CHOYP_LOC100377872.1.1|m.30372	3
CHOYP_P20D2.1.2|m.9005	3
CHOYP_PHUM_PHUM317840.1.2|m.29476	3
CHOYP_LOC100875987.1.2|m.7720	3
CHOYP_SC6A5.3.7|m.20491	3
CHOYP_MRT4.1.1|m.1698	3
CHOYP_PUS3.1.1|m.9880	3
CHOYP_LOC100179300.1.2|m.22734	3
CHOYP_BM8F.2.2|m.35731	3
CHOYP_PHUM_PHUM600390.1.1|m.6641	3
CHOYP_MYS.2.7|m.2070	3
CHOYP_OST48.1.1|m.43513	3
CHOYP_PYRG1.1.1|m.13552	3
CHOYP_BRAFLDRAFT_153908.1.2|m.1377	3
CHOYP_LSM12.1.1|m.24998	3
CHOYP_BRAFLDRAFT_93411.1.3|m.13317	3
CHOYP_DPSE_GA30464.1.1|m.65390	3
CHOYP_LOC100370672.1.1|m.54509	3
CHOYP_FRIS.6.11|m.44036	3
CHOYP_BRAFLDRAFT_206907.5.11|m.19273	3
CHOYP_ISCW_ISCW019991.1.5|m.8713	3
CHOYP_LOC100115002.1.1|m.45844	3
CHOYP_LOC100708329.1.1|m.3319	3
CHOYP_XPO7.1.1|m.50167	3
CHOYP_LOC100372881.1.1|m.4636	3
CHOYP_BRAFLDRAFT_116088.2.2|m.27531	3
CHOYP_contig_052993|m.63573	3
CHOYP_LOC100378969.2.2|m.31240	3
CHOYP_BRAFLDRAFT_63281.1.2|m.28725	3
CHOYP_LOC100366734.1.1|m.47271	3
CHOYP_ASNA.1.1|m.52208	3
CHOYP_LOC101242114.1.1|m.13149	3
CHOYP_NEC1.1.1|m.63094	3
CHOYP_UCK2.1.1|m.6328	3
CHOYP_LOC100313664.1.1|m.37913	3
CHOYP_PUS7.1.1|m.53798	3
CHOYP_UBA5.1.2|m.8624	3
CHOYP_LOC100694648.1.1|m.18881	3
CHOYP_AAEL_AAEL011979.1.1|m.59057	3
CHOYP_contig_020392|m.23606	3
CHOYP_PHUM_PHUM494500.1.1|m.9430	3
CHOYP_BRAFLDRAFT_268354.1.1|m.57510	3
CHOYP_LOC100371099.1.1|m.20282	3
CHOYP_RPAB1.1.1|m.11586	3
CHOYP_LOC100117365.1.1|m.37817	3
CHOYP_DFA_05420.1.1|m.25051	3
CHOYP_FRIY.1.1|m.5052	3
CHOYP_LOC100369340.1.1|m.51639	3
CHOYP_LOC100646810.1.1|m.25033	3
CHOYP_LOC100752270.1.1|m.23081	3
CHOYP_RBSK.1.1|m.17187	3
CHOYP_LOC100378510.1.1|m.9865	3
CHOYP_ECD.1.1|m.61798	3
CHOYP_FLELI_3104.1.1|m.46432	3
CHOYP_LOC101065695.1.1|m.13611	3
CHOYP_UFC1.1.2|m.6917	3
CHOYP_UFD1L.1.1|m.43606	3
CHOYP_BRAFLDRAFT_204871.1.1|m.66069	3
CHOYP_BRAFLDRAFT_215789.1.1|m.60405	3
CHOYP_contig_047982|m.56715	3
CHOYP_CRI9333_2800.1.1|m.5332	3
CHOYP_KPRB.1.1|m.17501	3
CHOYP_LOC578881.1.1|m.9743	3
CHOYP_MT.10.18|m.44063	3
CHOYP_LOC100367604.1.1|m.52334	3
CHOYP_MPET_1013.1.2|m.36696	3
CHOYP_SF3B4.1.1|m.14985	3
CHOYP_BCKD.2.2|m.60038	3
CHOYP_GTPB1.1.1|m.66453	3
CHOYP_BAP31.1.1|m.62939	3
CHOYP_LOC100377184.1.1|m.16090	3
CHOYP_NHP2.1.1|m.57624	3
CHOYP_contig_019571|m.22867	3
CHOYP_LOC576326.1.1|m.49857	3
CHOYP_LOC589201.1.1|m.59863	3
CHOYP_TRIADDRAFT_63204.2.2|m.38038	3
CHOYP_contig_040577|m.46077	3
CHOYP_BRAFLDRAFT_99630.3.9|m.20020	3
CHOYP_BRAFLDRAFT_123540.1.1|m.10582	3
CHOYP_DPF2.1.2|m.6678	3
CHOYP_LOC100013725.1.2|m.12740	3
CHOYP_LOC100122067.1.1|m.49811	3
CHOYP_BRAFLDRAFT_126506.1.1|m.60629	3
CHOYP_LOC661306.1.3|m.11419	3
CHOYP_CPIPJ_CPIJ007723.3.4|m.30316	3
CHOYP_UBR5.1.1|m.44200	3
CHOYP_contig_023763|m.27021	3
CHOYP_contig_032947|m.37658	3
CHOYP_LOC100122269.1.1|m.8408	3
CHOYP_ND1.4.5|m.42588	3
CHOYP_ZN330.1.2|m.7843	3
CHOYP_BRAFLDRAFT_89362.1.1|m.49683	3
CHOYP_UBA6.4.4|m.63770	3
CHOYP_ADA.1.1|m.5625	3
CHOYP_LOC100210536.1.1|m.18414	3
CHOYP_LOC100889837.1.2|m.2516	3
CHOYP_SMP_149990.1.1.1|m.44960	3
CHOYP_LOC101067376.1.1|m.40668	3
CHOYP_CPIPJ_CPIJ004840.1.1|m.3309	3
CHOYP_NEMVEDRAFT_V1G106520.1.1|m.14881	3
CHOYP_LOC100881280.1.1|m.39133	3
CHOYP_BRAFLDRAFT_113892.1.1|m.44055	3
CHOYP_BRAFLDRAFT_114709.1.1|m.17347	3
CHOYP_RM37.1.1|m.14517	3
CHOYP_SLK.1.1|m.59382	3
CHOYP_contig_048495|m.57473	3
CHOYP_contig_022863|m.26088	3
CHOYP_BCAS0157.2.2|m.53484	3
CHOYP_contig_042690|m.49166	3
CHOYP_CPVL.1.2|m.2978	3
CHOYP_CD36_40650.1.1|m.47015	3
CHOYP_LOC592825.1.1|m.43751	3
CHOYP_SVEP1.2.8|m.26503	3
CHOYP_BRAFLDRAFT_265208.3.7|m.10791	3
CHOYP_CASP7.9.23|m.25523	3
CHOYP_ELP1.2.2|m.29114	3
CHOYP_AGAP_AGAP002350.1.1|m.37286	3
CHOYP_DMBT1.3.34|m.3602	3
CHOYP_LOC100375877.1.1|m.16493	3
CHOYP_PHF5A.1.1|m.32389	3
CHOYP_contig_026949|m.30663	3
CHOYP_LOC100698013.1.1|m.5420	3
CHOYP_contig_041782|m.47874	3
CHOYP_ASB3.1.1|m.51103	3
CHOYP_CPIPJ_CPIJ016910.1.1|m.62713	3
CHOYP_GNAI.1.1|m.26096	3
CHOYP_BRAFLDRAFT_114158.1.1|m.24733	3
CHOYP_contig_004609|m.5296	3
CHOYP_contig_053329|m.63915	3
CHOYP_SYWC.3.5|m.26200	3
CHOYP_LOC100182131.1.1|m.26023	3
CHOYP_BCL7A.1.1|m.29528	3
CHOYP_RNOY.3.3|m.58342	3
CHOYP_LOC100891594.2.2|m.54602	3
CHOYP_PHUM_PHUM579670.1.1|m.63016	3
CHOYP_CPIPJ_CPIJ015079.1.1|m.39675	3
CHOYP_PMAA_001770.1.1|m.11519	3
CHOYP_RT10.2.4|m.12766	3
CHOYP_LOC100371575.1.1|m.10551	3
CHOYP_SPT4H.1.1|m.40744	3
CHOYP_R3HDM1.1.1|m.36018	3
CHOYP_contig_056008|m.66602	3
CHOYP_BIG3.1.1|m.51448	3
CHOYP_PHUM_PHUM071280.1.1|m.25507	3
CHOYP_CHM2A.1.1|m.59752	3
CHOYP_contig_053687|m.64290	3
CHOYP_LOC100378083.1.3|m.26711	3
CHOYP_LOC100883123.1.1|m.704	3
CHOYP_E2F4.1.1|m.25398	3
CHOYP_LOC100370410.1.1|m.24212	3
CHOYP_LOC100375622.1.1|m.55637	3
CHOYP_LOC660898.1.1|m.38632	3
CHOYP_contig_010639|m.12333	3
CHOYP_BRAFLDRAFT_277528.1.1|m.10120	3
CHOYP_ZNF85.1.1|m.65738	3
CHOYP_ACDOPBH.5.9|m.42992	3
CHOYP_LOC100374633.1.2|m.21989	3
CHOYP_LOC100378487.1.1|m.64108	3
CHOYP_LOC575600.1.1|m.27851	3
CHOYP_BRAFLDRAFT_118099.2.6|m.3049	3
CHOYP_LOC100116049.1.1|m.54372	3
CHOYP_LOC100366987.2.2|m.61972	3
CHOYP_STK17A.1.1|m.24446	3
CHOYP_BRAFLDRAFT_131227.1.1|m.24973	3
CHOYP_DSPP.6.8|m.47723	3
CHOYP_LOC100371965.3.4|m.28742	3
CHOYP_BRAFLDRAFT_114350.1.1|m.14176	3
CHOYP_PPOX.1.1|m.45234	3
CHOYP_BRAFLDRAFT_121902.1.1|m.64757	3
CHOYP_contig_007115|m.8183	3
CHOYP_LOC100180543.1.1|m.4746	3
CHOYP_BRAFLDRAFT_105238.1.1|m.18657	3
CHOYP_LOC591898.2.2|m.29158	3
CHOYP_SC6A9.4.6|m.26535	3
NEDD8_HUMAN	3
CHOYP_LOC100368053.1.1|m.25224	3
CHOYP_LOC755229.1.1|m.5006	3
CHOYP_BRAFLDRAFT_70868.1.1|m.55081	3
CHOYP_ATP5B.1.1|m.22321	3
CHOYP_LOC100375419.1.1|m.60972	3
CHOYP_NDUA5.1.2|m.2750	3
CHOYP_LOC100377323.1.1|m.23683	3
CHOYP_BRAFLDRAFT_286243.1.1|m.11085	3
CHOYP_NPTN.1.1|m.50315	3
CHOYP_contig_021811|m.25040	3
CHOYP_LOC100368495.1.1|m.9879	3
CHOYP_MGC78792.1.1|m.45233	3
CHOYP_NEMVEDRAFT_V1G240563.1.3|m.5221	3
CHOYP_RBX1A.1.1|m.63168	3
CHOYP_contig_024602|m.27966	3
CHOYP_contig_043057|m.49706	3
CHOYP_MYCB2.1.2|m.13017	3
CHOYP_LOC100705726.1.1|m.17900	3
CHOYP_contig_049353|m.58568	3
CHOYP_SMP_137640.1.2|m.40559	3
CHOYP_contig_003956|m.4511	3
CHOYP_LOC100638431.3.10|m.24462	3
CHOYP_GNAO.1.1|m.37355	3
CHOYP_IMSP5.1.2|m.5157	3
CHOYP_BACOIKO003_21.1.1|m.44123	3
CHOYP_BRAFLDRAFT_120433.1.1|m.66614	3
CHOYP_SAE1.1.1|m.46861	3
CHOYP_KINH.6.9|m.42394	3
CHOYP_CRNL1.1.1|m.2792	3
CHOYP_LOC100888300.1.2|m.10203	3
CHOYP_LOC584567.1.1|m.29825	3
CHOYP_S30BP.1.1|m.62845	3
CHOYP_LOC100370136.1.1|m.2170	3
CHOYP_ZC3HDC1L.1.1|m.44413	3
CHOYP_LOC100369411.1.1|m.1071	3
CHOYP_BRAFLDRAFT_209933.1.1|m.29283	3
CHOYP_CPIPJ_CPIJ007723.4.4|m.64973	3
CHOYP_LOC100568234.1.1|m.60837	3
CHOYP_DSEC_GM21767.1.1|m.63020	3
CHOYP_BRAFLDRAFT_203655.2.2|m.20185	3
CHOYP_LOC100888944.1.1|m.45112	3
CHOYP_LOC100372879.1.3|m.18886	3
CHOYP_BRAFLDRAFT_88224.2.11|m.3212	3
CHOYP_LOC100563554.1.1|m.49953	3
CHOYP_LOC660067.1.1|m.20126	3
CHOYP_RPAC1.1.1|m.36389	3
CHOYP_BRAFLDRAFT_132233.1.4|m.13687	3
CHOYP_contig_037785|m.42603	3
CHOYP_ADA17.3.3|m.54971	3
CHOYP_CBR-LET-2.2.2|m.44681	3
CHOYP_AMACR.1.1|m.21950	3
CHOYP_LOC100692883.1.1|m.5437	3
CHOYP_LOC579713.1.1|m.17440	3
CHOYP_TRIADDRAFT_29994.1.1|m.48948	3
CHOYP_EIF1A.1.1|m.30304	3
CHOYP_AGPS.1.1|m.62910	3
CHOYP_LRP2.6.7|m.41365	3
CHOYP_PHLP.1.1|m.25742	3
CHOYP_ASPH.1.2|m.35319	3
CHOYP_CPE.1.1|m.53041	3
CHOYP_M3K7.2.4|m.17369	3
CHOYP_contig_047190|m.55575	3
CHOYP_BRAFLDRAFT_129967.3.4|m.41916	3
CHOYP_LOC100373728.1.1|m.59746	3
CHOYP_contig_038869|m.43996	3
CHOYP_contig_013622|m.15553	3
CHOYP_BRAFLDRAFT_212086.1.11|m.20083	3
CHOYP_contig_038806|m.43911	3
CHOYP_BRAFLDRAFT_118423.1.3|m.29148	3
CHOYP_SMC2.1.4|m.17836	3
CHOYP_LOC578656.8.15|m.42294	3
CHOYP_LOC100376162.1.1|m.48261	3
CHOYP_contig_039575|m.44801	3
CHOYP_LOC100744369.1.1|m.56678	3
CHOYP_LOC100909243.1.1|m.22728	3
CHOYP_contig_025076|m.28535	3
CHOYP_EXOC4.1.2|m.4421	3
CHOYP_BRAFLDRAFT_277797.1.1|m.26394	3
CHOYP_NEMVEDRAFT_V1G245969.1.2|m.347	3
CHOYP_contig_001317|m.1351	3
CHOYP_LRP1.5.5|m.54869	3
CHOYP_LOC100370201.1.1|m.974	3
CHOYP_LOC100901947.1.1|m.7834	3
CHOYP_CLK2.1.1|m.3081	3
CHOYP_F91A1.1.1|m.52980	3
CHOYP_AAEL_AAEL010939.1.1|m.64870	3
CHOYP_BRAFLDRAFT_122791.1.6|m.8640	3
CHOYP_DPSE_GA10259.1.1|m.36297	3
CHOYP_TF2AA.1.1|m.50726	3
CHOYP_SRSF4.6.6|m.44673	3
CHOYP_ACE.2.4|m.5302	3
CHOYP_DFER_5601.1.1|m.49215	3
CHOYP_ISCW_ISCW016254.2.5|m.38599	3
CHOYP_LOC100642891.1.1|m.25638	3
CHOYP_CALM.42.50|m.56135	3
CHOYP_contig_049586|m.58876	3
CHOYP_ARL6IP1.1.1|m.13877	3
CHOYP_BRAFLDRAFT_206907.11.11|m.60959	3
CHOYP_contig_002715|m.2994	3
CHOYP_LOC101076180.1.1|m.41749	3
CHOYP_TRIM2.42.59|m.43682	3
CHOYP_YNY5.2.4|m.50761	3
CHOYP_LOC100121999.3.4|m.54805	3
CHOYP_BRAFLDRAFT_125270.1.1|m.2429	3
CHOYP_UBR3.1.1|m.43346	3
CHOYP_RNZ1.1.1|m.29553	3
CHOYP_LOC100083524.1.1|m.50023	3
CHOYP_TVAG_110290.2.8|m.6221	3
CHOYP_CATA.1.3|m.11120	2
CHOYP_LOC100366455.1.3|m.13543	2
CHOYP_CELF2.2.4|m.22506	2
CHOYP_PCKG.2.2|m.50139	2
CHOYP_SMU1.1.1|m.58635	2
CHOYP_HEM3.1.1|m.28414	2
CHOYP_contig_052416|m.62821	2
CHOYP_AGAP_AGAP002739.3.5|m.47030	2
CHOYP_PRKAB2.1.1|m.12513	2
CHOYP_RHO.1.1|m.2313	2
CHOYP_BRAFLDRAFT_59647.1.1|m.25700	2
CHOYP_CYPL.1.1|m.25000	2
CHOYP_contig_020390|m.23600	2
CHOYP_BRAFLDRAFT_284130.1.1|m.27065	2
CHOYP_BRAFLDRAFT_263599.1.1|m.59010	2
CHOYP_LOC101165304.1.1|m.54576	2
CHOYP_HSPA12A.21.27|m.57005	2
CHOYP_LOC100168368.1.1|m.18551	2
CHOYP_BIG1.1.3|m.6444	2
CHOYP_BRAFLDRAFT_117875.1.1|m.48427	2
CHOYP_TFCP2.1.2|m.11029	2
CHOYP_BRAFLDRAFT_105037.1.1|m.17483	2
CHOYP_LOC100865976.1.1|m.15403	2
CHOYP_PUR2.1.1|m.17810	2
CHOYP_contig_023752|m.27015	2
CHOYP_LOC100567969.1.1|m.26460	2
CHOYP_LOC100879487.3.3|m.33048	2
CHOYP_RBMX.1.1|m.26723	2
CHOYP_LOC100372945.2.2|m.47110	2
CHOYP_RAS3.1.1|m.15706	2
CHOYP_RPB2.1.1|m.38872	2
CHOYP_PHUM_PHUM536560.1.2|m.12360	2
CHOYP_LOC100692418.1.1|m.55157	2
CHOYP_IVD.2.2|m.14522	2
CHOYP_PRPF4.1.1|m.62194	2
CHOYP_LOC101068272.1.3|m.40396	2
CHOYP_LOC100118048.1.1|m.62637	2
CHOYP_RBM22.1.1|m.43645	2
CHOYP_GAK.1.1|m.7017	2
CHOYP_LOC101169976.1.1|m.55723	2
CHOYP_LOC100211409.1.1|m.4743	2
CHOYP_LOC413005.1.1|m.63172	2
CHOYP_LOC579946.7.24|m.39737	2
