PROTID	sample 28
CHOYP_CTBL1.1.1|m.22983	10
CHOYP_LOC100378209.1.2|m.7335	10
CHOYP_LOC100642349.1.1|m.53035	10
CHOYP_TRIADDRAFT_29967.1.1|m.56654	10
CHOYP_RPAB3.2.4|m.30639	10
CHOYP_ISCW_ISCW017188.1.1|m.23179	10
CHOYP_LOC100533349.3.5|m.52212	10
CHOYP_LOC100725472.1.2|m.5970	10
CHOYP_SART1.1.1|m.14398	10
CHOYP_contig_002369|m.2605	10
CHOYP_contig_025398|m.28945	10
CHOYP_BRAFLDRAFT_89536.1.1|m.26678	10
CHOYP_ISCW_ISCW017707.1.1|m.58329	10
CHOYP_AKT1.2.2|m.51125	10
CHOYP_NASP.4.4|m.56613	10
CHOYP_GBB.2.2|m.35274	10
CHOYP_PHUM_PHUM544530.1.1|m.38469	10
CHOYP_SNF1A.1.1|m.52779	10
CHOYP_C1QL2.19.32|m.29743	10
CHOYP_BRAFLDRAFT_125880.3.3|m.26918	10
CHOYP_HECD1.1.1|m.27759	10
CHOYP_LOC100374703.1.1|m.28348	10
CHOYP_CASP7.18.23|m.52787	10
CHOYP_NEMVEDRAFT_V1G100691.2.2|m.65547	10
CHOYP_CTND2.1.1|m.12206	10
CHOYP_NEMVEDRAFT_V1G73504.1.2|m.17299	10
CHOYP_LCP2.3.14|m.8968	10
CHOYP_BRAFLDRAFT_85994.3.10|m.7126	10
CHOYP_LOC100117365.1.1|m.37817	10
CHOYP_LOC100535716.2.3|m.39162	10
CHOYP_BRAFLDRAFT_98740.4.7|m.53694	10
CHOYP_LOC100880308.1.1|m.6158	10
CHOYP_Y0777.3.3|m.60141	10
CHOYP_BRAFLDRAFT_89362.1.1|m.49683	10
CHOYP_THOC5.1.1|m.12880	10
CHOYP_MUC4.1.1|m.41314	10
CHOYP_NRDC.1.1|m.28526	10
CHOYP_FLNA.2.6|m.11845	9
CHOYP_ABCE1.1.2|m.7437	9
CHOYP_NEMVEDRAFT_V1G97278.2.2|m.63648	9
CHOYP_PCKG.2.2|m.50139	9
CHOYP_RPL36.1.1|m.57199	9
CHOYP_LOC100366451.1.1|m.10500	9
CHOYP_LOC100368661.1.1|m.60830	9
CHOYP_LOC583890.1.1|m.14405	9
CHOYP_RSU1.1.1|m.44138	9
CHOYP_LOC752244.2.2|m.45622	9
CHOYP_BRAFLDRAFT_86801.1.1|m.27108	9
CHOYP_TRIADDRAFT_55525.1.1|m.53631	9
CHOYP_TNRC6A.1.2|m.16253	9
CHOYP_CAOG_04006.1.1|m.5403	9
CHOYP_GIT1.1.2|m.26059	9
CHOYP_LOC589177.1.1|m.52878	9
CHOYP_LOC100370139.3.4|m.58156	9
CHOYP_LOC592142.6.9|m.54976	9
CHOYP_NPC2.4.7|m.30775	9
TRYP_PIG	9
CHOYP_LOC100160077.1.1|m.62645	9
CHOYP_BRAFLDRAFT_119616.1.1|m.31670	9
CHOYP_TRIADDRAFT_38448.1.1|m.27929	9
CHOYP_LOC100375890.1.1|m.10490	9
CHOYP_PTN11.4.4|m.62827	9
CHOYP_LSM2.1.2|m.54283	9
CHOYP_CPSF5.1.2|m.59012	9
CHOYP_LOC100697247.2.2|m.56896	9
CHOYP_NPL4.1.1|m.62114	9
CHOYP_LOC584368.1.2|m.10628	9
CHOYP_LOC100027962.1.1|m.48278	9
CHOYP_FNTA.1.1|m.40996	9
CHOYP_HPGD.1.3|m.50258	9
CHOYP_BRAFLDRAFT_124972.1.5|m.3843	9
CHOYP_SMU1.1.1|m.58635	9
CHOYP_LOC579934.1.1|m.59523	9
CHOYP_LOC100181350.1.1|m.2782	9
CHOYP_OCDH.1.1|m.1284	9
CHOYP_LOC594407.1.1|m.38463	9
CHOYP_LOC100694901.3.3|m.66949	9
CHOYP_LOAG_01021.1.4|m.1826	9
CHOYP_WDR63.1.1|m.21743	9
CHOYP_LOC101069440.1.3|m.4206	9
CHOYP_LOC100376857.1.7|m.30171	9
CHOYP_LOC589720.1.1|m.63687	9
CHOYP_ODPX.1.1|m.29097	9
CHOYP_AAEL_AAEL003539.1.1|m.16619	9
CHOYP_NUP62L.1.1|m.15606	9
CHOYP_LOC100882263.1.1|m.48839	9
CHOYP_BRAFLDRAFT_124233.1.1|m.26105	9
CHOYP_BRAFLDRAFT_115639.1.1|m.11373	9
CHOYP_contig_045655|m.53199	9
CHOYP_F179B.1.1|m.45817	9
CHOYP_BRAFLDRAFT_128944.1.2|m.19981	9
CHOYP_HS90A.1.3|m.7725	9
CHOYP_DGRI_GH15575.1.1|m.49170	9
CHOYP_contig_004869|m.5573	9
CHOYP_LOC100072802.1.1|m.27280	9
CHOYP_DOCK1.2.2|m.61345	9
CHOYP_LOC578858.2.2|m.25157	9
CHOYP_ZMY11.1.1|m.3621	9
CHOYP_IF4E.1.1|m.56823	9
CHOYP_SMOX.1.2|m.3830	9
CHOYP_NEMVEDRAFT_V1G224038.5.5|m.50649	9
CHOYP_BRAFLDRAFT_263840.1.1|m.51673	9
CHOYP_BIG1.1.3|m.6444	9
CHOYP_LOC100358262.2.3|m.28381	9
CHOYP_NTF-2.1.1|m.38498	9
CHOYP_PUM1.1.1|m.8674	9
CHOYP_LOC100372454.1.1|m.56045	9
CHOYP_TVAG_407710.4.4|m.62673	9
CHOYP_LOC100371881.1.2|m.3634	9
CHOYP_contig_023752|m.27015	9
CHOYP_BRAFLDRAFT_208090.1.1|m.45354	9
CHOYP_BRAFLDRAFT_211853.1.1|m.18681	9
CHOYP_LOC100372945.2.2|m.47110	9
CHOYP_LOC100366424.1.1|m.29609	9
CHOYP_PHUM_PHUM536560.1.2|m.12360	9
CHOYP_LOC100692418.1.1|m.55157	9
CHOYP_PHUM_PHUM305910.1.2|m.58404	9
CHOYP_NCKP1.1.4|m.24694	9
CHOYP_LOC100492442.1.1|m.16466	9
CHOYP_EPRS.1.1|m.35443	9
CHOYP_LOC100379027.1.1|m.27022	9
CHOYP_RS17.10.11|m.58728	9
CHOYP_BRAFLDRAFT_90405.1.1|m.44167	9
CHOYP_TMED7.1.3|m.6189	9
CHOYP_PRRC1.1.1|m.6820	9
CHOYP_BRAFLDRAFT_122018.1.1|m.21774	9
CHOYP_RBM22.1.1|m.43645	9
CHOYP_GAK.1.1|m.7017	9
CHOYP_LOC100877947.1.1|m.51907	9
CHOYP_ISCW_ISCW017652.1.1|m.49306	9
CHOYP_CO6A3.2.5|m.39533	9
CHOYP_LOC579946.7.24|m.39737	9
CHOYP_BRAFLDRAFT_127065.5.7|m.28848	9
CHOYP_LOC100372505.1.2|m.10260	9
CHOYP_RPOC1.1.1|m.34397	9
CHOYP_WDR12.1.1|m.13380	9
CHOYP_LOC100701551.1.7|m.3948	9
CHOYP_BRAFLDRAFT_76885.1.1|m.20259	9
CHOYP_LOC100708024.1.2|m.7177	9
CHOYP_LIPB1.1.1|m.35961	9
CHOYP_BRAFLDRAFT_123642.2.2|m.55471	9
CHOYP_PYRG1.1.1|m.13552	9
CHOYP_HSPA12A.9.27|m.34375	9
CHOYP_contig_033976|m.38613	9
CHOYP_DDX46.1.1|m.52473	9
CHOYP_contig_039715|m.44911	9
CHOYP_DDX21.1.2|m.3695	9
CHOYP_LOC577184.1.1|m.62005	9
CHOYP_LOC662320.1.2|m.18374	9
CHOYP_LYAM3.2.4|m.3333	9
CHOYP_BRAFLDRAFT_118099.6.6|m.45150	9
CHOYP_LOC584364.2.2|m.57790	9
CHOYP_TVAG_355490.15.22|m.47579	8
CHOYP_MDN1.3.8|m.3846	8
CHOYP_ES1.1.1|m.66406	8
CHOYP_PSTA.1.2|m.4739	8
CHOYP_NEMVEDRAFT_V1G185623.1.1|m.62696	8
CHOYP_LOC100367837.1.1|m.56015	8
CHOYP_BRAFLDRAFT_125481.1.1|m.4369	8
CHOYP_SAMH1.12.12|m.66249	8
CHOYP_DVIR_GJ11267.1.1|m.29991	8
CHOYP_CALX.1.1|m.12010	8
CHOYP_FOXK2.1.1|m.56318	8
CHOYP_MYS.2.7|m.2075	8
CHOYP_XCASPASE-7.1.4|m.26576	8
CHOYP_LOC100533384.5.5|m.59082	8
CHOYP_SCP.3.12|m.27952	8
CHOYP_LOC586005.1.1|m.63556	8
CHOYP_TEKT5.1.1|m.60031	8
CHOYP_BRAFLDRAFT_279226.1.1|m.24471	8
CHOYP_VP33.1.2|m.1058	8
CHOYP_NEMVEDRAFT_V1G157638.1.1|m.31214	8
CHOYP_contig_025032|m.28479	8
CHOYP_BRAFLDRAFT_131621.1.1|m.56341	8
CHOYP_SMP_148530.1.1|m.18051	8
CHOYP_LOC100368486.1.1|m.18263	8
CHOYP_DICPUDRAFT_81027.1.1|m.5425	8
CHOYP_MLRA.3.3|m.62296	8
CHOYP_ACL6B.1.1|m.62588	8
CHOYP_LOC100313649.1.1|m.49801	8
CHOYP_DDX23.1.1|m.20196	8
CHOYP_LOC100638860.2.2|m.44785	8
CHOYP_BAX.1.1|m.30787	8
CHOYP_GUN.2.2|m.46462	8
CHOYP_contig_014947|m.17245	8
CHOYP_BRAFLDRAFT_281754.1.1|m.27604	8
CHOYP_TLE4.1.1|m.19069	8
CHOYP_AGAP_AGAP002739.3.5|m.47030	8
CHOYP_LOC594665.1.1|m.8448	8
CHOYP_LOC100374535.2.3|m.26026	8
CHOYP_HS12A.14.33|m.41988	8
CHOYP_LOC100370705.2.2|m.55449	8
CHOYP_LOC100367356.1.1|m.29181	8
CHOYP_4EBP1.1.1|m.12045	8
CHOYP_contig_016589|m.19530	8
CHOYP_contig_048721|m.57810	8
CHOYP_CYPL.1.1|m.25000	8
CHOYP_SEH1.1.1|m.55025	8
CHOYP_LOC100313653.1.1|m.61188	8
CHOYP_GMFB.2.2|m.54955	8
CHOYP_MSI2H.3.3|m.35858	8
CHOYP_RL23.4.11|m.13922	8
CHOYP_SPI2.16.37|m.16200	8
CHOYP_BRAFLDRAFT_251802.1.1|m.66483	8
CHOYP_TOLIP.1.1|m.57590	8
CHOYP_LOC100180023.5.7|m.56825	8
CHOYP_LOC100377771.1.1|m.7044	8
CHOYP_PSMD1.1.1|m.21683	8
CHOYP_TFCP2.1.2|m.11029	8
CHOYP_LOC100372388.1.1|m.26623	8
CHOYP_BRAFLDRAFT_218889.2.2|m.58058	8
CHOYP_LOC578284.1.1|m.30567	8
CHOYP_LOC590756.2.6|m.28777	8
CHOYP_EVL.1.1|m.57134	8
CHOYP_LOC100372239.1.1|m.50390	8
CHOYP_LOC756222.1.2|m.62	8
CHOYP_LOC100375122.1.1|m.52296	8
CHOYP_LOC100185846.1.1|m.37884	8
CHOYP_LOC100567407.1.1|m.8503	8
CHOYP_PHUM_PHUM233260.1.1|m.6315	8
CHOYP_THOC7.1.1|m.6771	8
CHOYP_BRAFLDRAFT_223429.1.2|m.30136	8
CHOYP_NPL.1.3|m.4064	8
CHOYP_LOC100567969.1.1|m.26460	8
CHOYP_BRAFLDRAFT_118718.1.1|m.14739	8
CHOYP_LOC100879487.3.3|m.33048	8
CHOYP_LOC100378652.1.1|m.5657	8
CHOYP_SPI2.29.37|m.30551	8
CHOYP_AFG32.1.1|m.59372	8
CHOYP_TGM1.1.2|m.5148	8
CHOYP_PAK7.1.1|m.35662	8
CHOYP_UUR10_0415.1.1|m.64919	8
CHOYP_LOC658242.1.1|m.41709	8
CHOYP_contig_023887|m.27194	8
CHOYP_KDEL1.1.1|m.62729	8
CHOYP_LOC101064793.1.1|m.27191	8
CHOYP_RLA0.3.7|m.42195	8
CHOYP_PM20D2.1.1|m.27186	8
CHOYP_RBEL1.1.1|m.174	8
CHOYP_SI_DKEY-5N18.1.1.2|m.5489	8
CHOYP_UBE4A.2.2|m.59113	8
CHOYP_LOC101169976.1.1|m.55723	8
CHOYP_LOC100371983.2.3|m.48879	8
CHOYP_LOC100161158.1.1|m.14383	8
CHOYP_A4.3.3|m.22262	8
CHOYP_LOC413005.1.1|m.63172	8
CHOYP_LOC100372393.1.1|m.12043	8
CHOYP_MECR.1.1|m.6989	8
CHOYP_VOLCADRAFT_93060.1.2|m.3949	8
CHOYP_LOC101075808.1.1|m.17712	8
CHOYP_KTNA1.2.2|m.63437	8
CHOYP_BRAFLDRAFT_223476.1.1|m.30983	8
CHOYP_RU2A.1.1|m.20848	8
CHOYP_BRAFLDRAFT_120058.1.1|m.9895	8
CHOYP_BRAFLDRAFT_280861.1.2|m.5389	8
CHOYP_SEC23IP.1.1|m.41425	8
CHOYP_PHUM_PHUM241330.1.3|m.29132	8
CHOYP_BRAFLDRAFT_73991.2.2|m.60726	8
CHOYP_UBE4B.1.1|m.11223	8
CHOYP_contig_027260|m.31007	8
CHOYP_LOC100313691.1.1|m.290	8
CHOYP_LRC40.1.2|m.20043	8
CHOYP_ATC1.1.1|m.5161	8
CHOYP_TOP1.5.5|m.61515	8
CHOYP_SMP_039300.1.1|m.1202	8
CHOYP_VASP.1.1|m.15245	8
CHOYP_CBP.2.4|m.11401	8
CHOYP_LOC100368194.1.1|m.59989	8
CHOYP_KCP.3.13|m.17018	8
CHOYP_LOC100371074.1.1|m.36435	8
CHOYP_LOC100374754.1.1|m.32299	8
CHOYP_NAA25.1.1|m.11255	8
CHOYP_UFSP2.1.1|m.36906	8
CHOYP_DANA_GF20914.1.1|m.14747	8
CHOYP_BRAFLDRAFT_108792.4.5|m.45892	8
CHOYP_NEC1.1.1|m.63094	8
CHOYP_LOC100694648.1.1|m.18881	8
CHOYP_LOC100678100.1.1|m.14602	8
CHOYP_contig_019571|m.22867	8
CHOYP_contig_016405|m.19312	8
CHOYP_C43BP.1.1|m.62099	8
CHOYP_LOC100641969.1.1|m.7196	8
CHOYP_LOC100118811.1.1|m.57633	8
CHOYP_LOC100533294.2.3|m.36820	8
CHOYP_contig_010639|m.12333	8
CHOYP_NEMVEDRAFT_V1G240563.1.3|m.5221	8
CHOYP_BRAFLDRAFT_128033.2.2|m.54293	8
CHOYP_BRAFLDRAFT_74879.3.6|m.24658	8
CHOYP_LOC100211409.1.1|m.4742	7
CHOYP_ISCW_ISCW019027.2.2|m.66984	7
CHOYP_DPSE_GA30097.1.1|m.24050	7
CHOYP_BRAFLDRAFT_91636.1.11|m.28449	7
CHOYP_GSPATT00037947001.1.1|m.24620	7
CHOYP_LOC412116.1.1|m.42829	7
CHOYP_SUOX.1.1|m.32255	7
CHOYP_BRAFLDRAFT_275527.1.1|m.12579	7
CHOYP_LOC100744356.1.1|m.49326	7
CHOYP_contig_025684|m.29301	7
CHOYP_NEMVEDRAFT_V1G169195.1.1|m.2476	7
CHOYP_ZADH2.1.3|m.13137	7
CHOYP_LOC100563952.1.1|m.30232	7
CHOYP_MYO15.1.1|m.66281	7
CHOYP_LOC100377901.1.1|m.7173	7
CHOYP_LOC720058.1.1|m.11127	7
CHOYP_LOC100376289.1.1|m.60023	7
CHOYP_LOC100888608.1.3|m.5445	7
CHOYP_LOC100808508.1.1|m.59055	7
CHOYP_VTA1.1.1|m.36056	7
CHOYP_TRIADDRAFT_50333.1.1|m.59774	7
CHOYP_PCP.1.1|m.59309	7
CHOYP_IMA2.1.2|m.35753	7
CHOYP_1433G.2.2|m.63451	7
CHOYP_contig_023811|m.27063	7
CHOYP_COX1.5.15|m.24406	7
CHOYP_LOC575509.2.2|m.63548	7
CHOYP_GSHB.1.1|m.27512	7
CHOYP_LOC587705.1.2|m.11702	7
CHOYP_DGRI_GH20300.1.1|m.57587	7
CHOYP_NF70.1.4|m.31159	7
CHOYP_TRIADDRAFT_64314.2.2|m.54695	7
CHOYP_LOC100118354.1.4|m.27048	7
CHOYP_LOC100121687.1.1|m.57141	7
CHOYP_LOC100377751.1.1|m.26359	7
CHOYP_contig_020390|m.23600	7
CHOYP_LOC552559.1.2|m.39702	7
CHOYP_SRPK2.1.1|m.5002	7
CHOYP_CETN1.1.3|m.15199	7
CHOYP_RTCB.1.2|m.27510	7
CHOYP_LOC100368885.1.1|m.7807	7
CHOYP_LOC578627.1.1|m.61950	7
CHOYP_BRAFLDRAFT_131134.3.3|m.16643	7
CHOYP_BRAFLDRAFT_80934.1.2|m.23714	7
CHOYP_LOC100368394.1.2|m.22888	7
CHOYP_TXNDC9.1.1|m.22863	7
CHOYP_LOC577550.1.1|m.36506	7
CHOYP_LOC101165304.1.1|m.54576	7
CHOYP_LOC100377058.1.1|m.22299	7
CHOYP_RBM20.1.2|m.2222	7
CHOYP_DCTN4.1.1|m.29541	7
CHOYP_LOC100371590.1.1|m.64405	7
CHOYP_OTUB1.1.1|m.29705	7
CHOYP_LOC100367612.1.1|m.37487	7
CHOYP_AMPL.1.1|m.27061	7
CHOYP_BRAFLDRAFT_88570.1.2|m.55232	7
CHOYP_ANS1B.1.1|m.46724	7
CHOYP_BRAFLDRAFT_216204.1.1|m.30654	7
CHOYP_MEST.2.2|m.55065	7
CHOYP_UBC12.1.1|m.51806	7
CHOYP_UN45B.1.1|m.19072	7
CHOYP_LOC100377243.1.1|m.6500	7
CHOYP_EFGM.1.1|m.16632	7
CHOYP_LOC100377235.1.2|m.30935	7
CHOYP_LOC100378844.1.4|m.7322	7
CHOYP_BRAFLDRAFT_126371.3.3|m.66053	7
CHOYP_LOC100877335.1.1|m.8851	7
CHOYP_CSN5.1.1|m.52330	7
CHOYP_RPB2.1.1|m.38872	7
CHOYP_ATG3.1.1|m.25570	7
CHOYP_DWIL_GK17319.1.1|m.58968	7
CHOYP_THTR.1.1|m.25923	7
CHOYP_BRAFLDRAFT_245349.1.1|m.45479	7
CHOYP_MUC21.1.1|m.41811	7
CHOYP_ACAD8.1.1|m.9135	7
CHOYP_LOC101175670.1.1|m.37	7
CHOYP_LOC100181343.1.1|m.59214	7
CHOYP_LOC100218754.1.1|m.60778	7
CHOYP_JNK.1.1|m.1540	7
CHOYP_IFT140.1.1|m.61053	7
CHOYP_LOC101068272.1.3|m.40396	7
CHOYP_AP1M1.1.1|m.56248	7
CHOYP_PSIP1.1.1|m.61157	7
CHOYP_DNJC2.1.1|m.8941	7
CHOYP_LOC100181607.1.2|m.36709	7
CHOYP_BRAFLDRAFT_93411.3.3|m.54402	7
CHOYP_BRAFLDRAFT_69134.2.13|m.10914	7
CHOYP_P4R3A.1.1|m.1043	7
CHOYP_ECHVI_0367.2.2|m.16808	7
CHOYP_LOC101069588.1.1|m.34189	7
CHOYP_PCCB.1.2|m.3057	7
CHOYP_ASSY.2.4|m.43713	7
CHOYP_BRAFLDRAFT_124972.1.5|m.3844	7
CHOYP_LOC577931.3.3|m.35020	7
CHOYP_NEMVEDRAFT_V1G240563.3.3|m.30812	7
CHOYP_ACSS3.1.1|m.64144	7
CHOYP_BRAFLDRAFT_208436.22.32|m.59131	7
CHOYP_LIPA1.1.1|m.10892	7
CHOYP_LOC100693708.1.1|m.7688	7
CHOYP_BRAFLDRAFT_262219.2.2|m.65564	7
CHOYP_CTRL.1.1|m.48654	7
CHOYP_ISCW_ISCW007151.1.2|m.41781	7
CHOYP_LOC100703289.1.1|m.53585	7
CHOYP_P20D2.1.2|m.9005	7
CHOYP_UBL4A.2.2|m.18059	7
CHOYP_MRT4.1.1|m.1698	7
CHOYP_LOC373274.1.1|m.29721	7
CHOYP_DANA_GF16638.1.1|m.10255	7
CHOYP_contig_004572|m.5255	7
CHOYP_contig_054409|m.64895	7
CHOYP_CASP7.17.23|m.52767	7
CHOYP_BRAFLDRAFT_76402.1.5|m.22765	7
CHOYP_LOC100370672.1.1|m.54509	7
CHOYP_BRAFLDRAFT_206907.5.11|m.19273	7
CHOYP_PPIG.1.1|m.63308	7
CHOYP_LOC100375747.1.1|m.36999	7
CHOYP_LOC100366734.1.1|m.47271	7
CHOYP_LOC100378414.1.1|m.34038	7
CHOYP_NEMVEDRAFT_V1G238062.3.6|m.5146	7
CHOYP_LOC101067281.1.2|m.14666	7
CHOYP_CNOT2.1.2|m.47530	7
CHOYP_LOC100366482.1.1|m.9777	7
CHOYP_BRAFLDRAFT_77063.1.1|m.8252	7
CHOYP_ISCW_ISCW023180.1.2|m.31255	7
CHOYP_LOC100646810.1.1|m.25033	7
CHOYP_LOC100368976.1.1|m.1873	7
CHOYP_NEMVEDRAFT_V1G242153.2.4|m.15572	7
CHOYP_contig_002245|m.2431	7
CHOYP_THOC2.1.2|m.9631	7
CHOYP_SEM2A.1.1|m.43497	7
CHOYP_LOC101061332.1.1|m.25069	7
CHOYP_BRAFLDRAFT_123540.1.1|m.10582	7
CHOYP_THOC2.2.2|m.19049	7
CHOYP_LOC100863920.1.1|m.40408	7
CHOYP_LOC100201155.1.1|m.58066	7
CHOYP_ND1.4.5|m.42588	7
CHOYP_UBA6.4.4|m.63770	7
CHOYP_RM37.1.1|m.14517	7
CHOYP_SLK.1.1|m.59382	7
CHOYP_AGAP_AGAP008287.1.1|m.58727	7
CHOYP_LOC100374280.1.1|m.17385	7
CHOYP_contig_014296|m.16345	7
CHOYP_LOC575793.1.2|m.34690	7
CHOYP_WIPI2.1.2|m.9192	7
CHOYP_ARMC6.1.1|m.28786	7
CHOYP_contig_056008|m.66602	7
CHOYP_DYAK_GE25081.2.3|m.43232	7
CHOYP_ATP5B.1.1|m.22321	7
CHOYP_contig_016559|m.19503	7
CHOYP_MDN1.7.8|m.63476	7
CHOYP_LOC101160053.1.1|m.18848	7
CHOYP_BRAFLDRAFT_88218.8.8|m.64733	7
CHOYP_LOC101242248.1.2|m.24785	7
CHOYP_DYH2.1.1|m.28905	6
CHOYP_LOC100486063.5.9|m.39538	6
CHOYP_LOC657378.1.1|m.14648	6
CHOYP_PHUM_PHUM226120.3.7|m.20773	6
CHOYP_LOC100123629.1.1|m.841	6
CHOYP_GUAD.1.1|m.33511	6
CHOYP_contig_004993|m.5721	6
CHOYP_LOC100619435.1.2|m.28884	6
CHOYP_BRAFLDRAFT_104160.1.1|m.29524	6
CHOYP_HINT1.1.1|m.53526	6
CHOYP_LOC592142.7.9|m.55467	6
CHOYP_PARP14.14.22|m.52621	6
CHOYP_LOC100367421.1.1|m.66338	6
CHOYP_LOC100373429.1.1|m.10007	6
CHOYP_HSP21.4.1.1|m.8171	6
CHOYP_SMP_159010.1.1.1|m.56000	6
CHOYP_SH3L1.2.5|m.9176	6
CHOYP_LOC100711334.1.1|m.16928	6
CHOYP_contig_015341|m.17864	6
CHOYP_CLK2.1.1|m.3082	6
CHOYP_DWIL_GK10525.1.1|m.56074	6
CHOYP_contig_023724|m.26984	6
CHOYP_LOC100367460.1.1|m.62925	6
CHOYP_DYHC2.2.2|m.31941	6
CHOYP_LOAG_05718.1.1|m.48540	6
CHOYP_AFG32.1.1|m.59373	6
CHOYP_LOC579737.1.1|m.14356	6
CHOYP_MYO16.4.4|m.65831	6
CHOYP_LC7L3.1.1|m.20705	6
CHOYP_LOC100710612.1.1|m.5449	6
CHOYP_BRAFLDRAFT_124027.1.2|m.22812	6
CHOYP_LOC100865976.1.1|m.15403	6
CHOYP_SMP_082940.1.1|m.3343	6
CHOYP_BRAFLDRAFT_230181.1.1|m.61583	6
CHOYP_LOC100374522.1.1|m.66943	6
CHOYP_LOC100642881.1.1|m.14183	6
CHOYP_RU1C.1.2|m.50387	6
CHOYP_PHUM_PHUM125580.1.1|m.47466	6
CHOYP_LOC100027252.1.1|m.30045	6
CHOYP_BRAFLDRAFT_281480.1.1|m.22697	6
CHOYP_LOC100540539.1.1|m.14519	6
CHOYP_CAOG_00801.1.2|m.1579	6
CHOYP_LOC764565.1.1|m.3966	6
CHOYP_TNPO3.1.1|m.11099	6
CHOYP_contig_003050|m.3358	6
CHOYP_LOC100373351.1.3|m.49572	6
CHOYP_LOC100373136.1.1|m.6977	6
CHOYP_LOC100554670.1.1|m.4865	6
CHOYP_PDXDC1.1.1|m.11298	6
CHOYP_LOC593741.1.1|m.11514	6
CHOYP_DNAJ-11.1.1|m.18882	6
CHOYP_contig_004594|m.5279	6
CHOYP_BRAFLDRAFT_127100.1.2|m.2218	6
CHOYP_ISCW_ISCW014481.1.1|m.61217	6
CHOYP_DSIM_GD13062.1.1|m.3175	6
CHOYP_LOC592528.1.2|m.17290	6
CHOYP_LOC100028654.1.1|m.62088	6
CHOYP_RS4.11.11|m.63584	6
CHOYP_LOC574740.1.1|m.29924	6
CHOYP_BRAFLDRAFT_120093.2.2|m.51468	6
CHOYP_ISCU.1.1|m.37414	6
CHOYP_CLEC17A.1.1|m.28486	6
CHOYP_DBT.1.1|m.4866	6
CHOYP_contig_007164|m.8244	6
CHOYP_BRAFLDRAFT_76176.1.1|m.55550	6
CHOYP_ISCW_ISCW023591.1.1|m.9921	6
CHOYP_LOC100370154.1.2|m.27385	6
CHOYP_NUBP1.1.1|m.65721	6
CHOYP_RPA12.1.1|m.48818	6
CHOYP_PHYD1.1.2|m.17822	6
CHOYP_BRAFLDRAFT_76126.1.1|m.8736	6
CHOYP_BRAFLDRAFT_118423.2.3|m.29362	6
CHOYP_ISCW_ISCW005791.1.1|m.53514	6
CHOYP_LOC654949.1.1|m.9313	6
CHOYP_AT1.1.1|m.66793	6
CHOYP_ISCW_ISCW008596.2.2|m.44077	6
CHOYP_LOC100883571.1.1|m.42323	6
CHOYP_CAOG_03463.1.1|m.16746	6
CHOYP_NEMVEDRAFT_V1G226328.1.1|m.11691	6
CHOYP_RANB9.1.2|m.40766	6
CHOYP_CASP10.5.7|m.49889	6
CHOYP_PDDC1.1.1|m.16484	6
CHOYP_AADAT.1.1|m.12672	6
CHOYP_HYI.1.1|m.10528	6
CHOYP_BRAFLDRAFT_276226.2.2|m.64449	6
CHOYP_BRAFLDRAFT_89746.1.2|m.29425	6
CHOYP_SNUT2.1.1|m.19264	6
CHOYP_RPS27L.1.1|m.21535	6
CHOYP_SCAM1.1.1|m.5509	6
CHOYP_BRAFLDRAFT_115208.1.1|m.52467	6
CHOYP_LOC663375.1.1|m.11969	6
CHOYP_CCD22.1.1|m.6639	6
CHOYP_contig_001114|m.1165	6
CHOYP_SYWC.5.5|m.54889	6
CHOYP_BRAFLDRAFT_241420.1.1|m.61408	6
CHOYP_LOC100564354.1.1|m.46361	6
CHOYP_LOC100377872.1.1|m.30372	6
CHOYP_NEMVEDRAFT_V1G237881.1.1|m.10098	6
CHOYP_LOC100875987.1.2|m.7720	6
CHOYP_LOC100115776.1.1|m.24729	6
CHOYP_LOC100929680.2.2|m.28318	6
CHOYP_PUS3.1.1|m.9880	6
CHOYP_BRAFLDRAFT_284587.2.3|m.15867	6
CHOYP_ITB1.3.4|m.28565	6
CHOYP_LOC100119577.1.1|m.47861	6
CHOYP_BRAFLDRAFT_126923.1.1|m.5580	6
CHOYP_CBPC1.1.1|m.30713	6
CHOYP_LOC100374535.3.3|m.31001	6
CHOYP_LSM12.1.1|m.24998	6
CHOYP_BRAFLDRAFT_69505.3.4|m.52485	6
CHOYP_AAEL_AAEL002456.1.1|m.35591	6
CHOYP_LOC100115002.1.1|m.45844	6
CHOYP_LOC100565534.2.3|m.29570	6
CHOYP_BRAFLDRAFT_129234.1.1|m.10468	6
CHOYP_BRAFLDRAFT_260197.1.1|m.8081	6
CHOYP_DNAL1.1.1|m.11822	6
CHOYP_LOC100378969.2.2|m.31240	6
CHOYP_LOC100373170.1.1|m.10994	6
CHOYP_NUP214.3.3|m.52826	6
CHOYP_SYFA.1.1|m.53257	6
CHOYP_SYPL1.1.1|m.49654	6
CHOYP_TYRO1.2.6|m.42960	6
CHOYP_CBLN3.1.2|m.29253	6
CHOYP_RN213.4.13|m.27716	6
CHOYP_contig_038921|m.44081	6
CHOYP_BRAFLDRAFT_204501.1.1|m.910	6
CHOYP_PININ.1.1|m.56667	6
CHOYP_BRAFLDRAFT_125501.1.1|m.30916	6
CHOYP_contig_036280|m.40985	6
CHOYP_PHUM_PHUM494500.1.1|m.9430	6
CHOYP_contig_013806|m.15731	6
CHOYP_BRAFLDRAFT_274974.1.1|m.56783	6
